x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
1.44586,-2.03566,-0.867818,-5.99406,-4.75509,-0.0505884,3.24292,-3.31416,1.95315,1.42494,-1.39696,-0.799814
0.985285,1.27806,-0.922397,5.58274,-3.60523,-0.354377,2.07484,3.93322,-1.41113,1.0759,0.950522,-1.57579
-2.49161,1.65895,-0.114993,2.41275,4.39324,1.09008,-0.639111,-0.59397,3.8714,-1.8508,-0.374178,1.48073
1.7229,-1.09401,-0.999164,-3.52867,-6.43516,-0.159774,4.9841,-1.60975,0.550894,2.32825,-1.07785,-1.34773
1.12749,0.312768,-0.557867,1.74636,-5.57834,-0.620218,3.03851,1.4606,-5.28158,0.464442,0.496402,-1.62565
0.454444,-0.9246,-0.244082,-4.74706,-2.6658,-0.943891,1.09467,-1.47923,-6.32487,0.570072,0.28175,-1.53314
-2.58425,1.51991,0.0619587,2.1736,4.34097,1.08924,-0.0839439,-1.19515,3.80736,-1.87457,-0.460839,1.78733
1.06271,-1.93871,-0.977514,-6.38307,-4.45058,-0.15277,3.04015,-4.00404,1.33035,1.2126,-1.39592,-1.08093
1.2516,0.0783852,0.666003,-0.155355,-5.87521,-0.436612,-3.69419,0.474593,-5.49509,-1.06866,0.272804,0.317227
-1.84153,2.08758,0.621081,4.47043,3.30303,0.960564,0.986494,-2.71802,3.35091,-1.31963,-0.289591,1.66203
0.918267,0.494577,-0.290043,2.72937,-4.56166,-0.800603,1.44975,1.46969,-6.53556,-0.0382216,-0.0257789,-1.29199
-0.755715,-1.07692,0.729129,-4.4368,3.97566,-0.662399,2.91086,3.9919,-4.19269,0.70073,0.548192,0.713751
-0.18111,1.19957,-0.617158,5.58694,1.65278,-1.0001,-1.46635,3.45155,-5.95617,-0.524368,-0.132884,-1.54477
-0.877774,-2.86298,0.104563,-6.13984,1.75736,0.478066,1.62313,0.474905,4.10343,-0.124835,-0.804957,0.874926
2.35436,-0.867706,0.860666,-2.37685,-6.00208,0.205673,-3.0161,1.93592,2.51813,1.64409,0.98819,0.472437
0.720763,0.737412,-0.247661,3.74668,-3.58417,-0.883613,0.847427,1.62688,-6.69767,-0.137991,-0.406764,-1.1665
0.811544,-0.923105,-0.636976,-4.24686,-4.17287,-0.719125,2.50161,-2.46351,-4.97194,1.04792,-0.0156408,-1.72371
2.67155,1.04735,0.493898,2.201,-5.3428,0.440375,-3.6012,0.928136,3.74756,1.36292,2.41122,1.39908
-0.98506,0.916099,-0.755808,3.15765,5.41429,-0.990796,-4.11166,2.48794,-4.1186,-1.18083,-0.208341,-1.76611
-2.29879,1.08572,-0.840192,1.77054,6.39299,0.496585,-4.3852,1.3899,2.59351,-2.17886,-0.262032,-0.569247
-1.76659,0.123971,0.973411,1.94312,6.71998,-0.413586,5.80606,-1.45976,-1.18552,0.313561,-0.373306,0.673116
0.997954,-0.148675,-0.133624,-0.699799,-5.41792,-0.720344,0.979056,0.827062,-6.6493,-0.153485,0.687397,-1.32036
0.455007,-2.79421,-0.556253,-6.48379,-1.69465,0.512521,1.1536,-1.772,3.35887,-0.660375,-1.38799,-0.0477801
-0.6176,1.5932,-0.956638,5.21113,2.9081,-0.395895,-2.45537,4.14572,-1.00427,-0.928727,1.4445,-1.83669
-0.282021,2.25098,0.963257,7.53988,-0.0445173,0.366551,-0.757932,-5.41223,1.72075,-1.36527,2.12749,0.833152
1.94281,-2.25687,-0.208981,-4.34204,-3.91456,0.548426,0.890747,1.08,3.40393,1.79569,-0.714038,0.761933
1.06748,-0.986057,0.83727,-4.94706,-3.73251,-0.68525,-3.19583,3.67018,-3.42127,-0.254737,1.1745,0.210042
-2.44398,-0.164657,-0.89327,-1.37985,6.41881,0.371255,-3.51377,-1.75436,2.60457,-2.63025,-0.676427,-0.782644
-0.583086,0.866205,0.293935,4.49194,2.47056,-1.18791,0.553109,-1.77714,-7.01366,-0.0359436,-1.10202,-0.752842
2.24613,-0.0717551,-0.968945,0.576205,-6.90885,-0.15428,4.92863,1.33193,1.33852,2.36566,0.0425046,-1.03415
-1.15907,2.63547,-0.476665,4.69533,1.79,0.742831,-1.89381,0.941208,4.24848,-1.87075,1.97511,-1.04546
1.15661,2.57075,-0.573857,5.08091,-2.21583,0.113465,-1.46142,3.0344,3.51435,-0.107771,2.21172,-0.60081
1.70414,-1.59832,-0.941724,-4.49087,-6.02863,-0.120248,4.53441,-2.28712,1.15993,2.205,-1.2842,-1.17663
0.594502,-1.43946,0.896718,-6.14584,-2.10881,-0.524997,-1.51321,4.8248,-3.10384,0.379392,1.30844,0.155791
-1.40751,-2.48171,-0.521804,-6.17703,2.82191,0.445342,0.144652,-2.10295,3.57519,-0.833437,-0.793685,0.0787283
2.48342,-0.664088,0.821172,-1.89585,-6.17189,0.257555,-3.20183,1.63712,2.65041,1.61031,1.22279,0.553249
1.72891,-0.871166,0.997949,-2.70326,-4.92356,-0.0168693,-3.81205,2.24741,-0.355187,-0.218163,0.848577,0.514198
-0.0153388,-1.39375,-0.795338,-6.74063,-0.353372,-0.663612,-0.0613917,-4.69091,-3.69807,0.674415,-1.01574,-2.03623
1.2743,-1.52662,-0.999935,-5.00656,-5.69181,-0.22373,4.31333,-2.99418,0.439923,1.91564,-1.18066,-1.36396
0.0528907,2.94993,0.311026,6.73397,-0.266959,0.664229,-1.49843,-3.63594,3.99063,-2.04639,3.48907,0.474889
1.18808,1.45926,0.992984,5.26236,-4.81256,0.0654932,-4.19147,-4.14426,-0.542094,-1.27035,1.17131,1.32635
-0.635414,-1.15688,0.733113,-4.71751,3.62623,-0.657672,2.67958,4.14591,-4.30662,0.695552,0.635039,0.673372
-0.567454,-2.51037,-0.819064,-7.42071,0.455343,0.311545,-0.636593,-2.96472,2.48632,-0.69372,-0.966605,-1.35288
1.49365,2.60165,0.0120468,4.63962,-2.37351,0.284811,-1.99627,0.844938,4.10995,-0.78705,2.43523,0.0843145
-2.19505,1.69038,-0.637445,2.90648,5.23585,0.832233,-3.0283,1.89649,3.42396,-1.80964,0.0788604,-0.00118516
1.26137,-0.797651,0.861603,-4.12731,-4.18231,-0.58569,-3.46704,3.05612,-3.36278,-0.447892,1.03683,0.266022
-1.16411,-0.472799,-0.668696,-3.43305,5.61457,-1.28403,-3.80016,-1.99188,-4.8496,-0.505839,-0.56764,-1.65328
-2.57307,-1.37972,-0.392756,-3.36369,5.38798,1.09996,-1.47899,-1.74562,3.54717,-1.53197,-0.629859,-0.182264
1.0062,2.74759,0.377444,5.12007,-1.82307,0.398676,-2.03099,-1.02157,4.01357,-1.49699,2.93048,0.341635
-1.02628,-0.169311,-0.28052,-1.60964,5.46113,-1.61177,-2.36614,-0.822761,-6.77725,0.145604,-0.580255,-1.31727
-2.15016,-0.318907,0.984803,0.0356006,6.45478,0.241105,4.9834,0.193724,1.08417,-0.0740457,-1.02406,0.782685
1.44518,0.903642,-0.955325,4.22755,-5.66031,-0.279825,4.26125,2.94129,-1.19525,1.56224,0.703858,-1.54028
2.39782,-0.273224,-0.910578,0.142847,-6.73196,-0.128624,4.38885,1.1734,1.95753,2.52104,-0.00445003,-0.825313
-1.82335,-0.877613,0.999722,-1.41391,6.09004,0.177351,5.14278,1.85913,0.304584,0.513895,-1.06376,1.01389
2.63478,0.106155,-0.770935,0.815645,-6.46289,-0.0776768,3.25565,1.75325,2.9758,2.69414,0.500207,-0.405005
0.346124,-2.41576,0.897788,-5.51559,0.0519952,0.637111,-0.559086,3.62257,1.75886,1.63905,-0.282925,0.935343
0.998446,-0.137202,0.124883,-0.886479,-5.34581,-0.709906,-0.393385,0.882852,-6.68569,-0.448585,0.576837,-0.896224
-2.26283,-1.43345,0.734462,-2.29165,5.51995,1.22022,3.78807,1.33061,2.72731,0.63547,-1.66312,1.29186
-0.698033,1.49113,0.935407,7.42813,2.29472,-0.383234,1.8056,-6.02265,-2.092,0.160877,0.0323804,0.895188
0.496199,1.1981,0.710975,5.73016,-3.30856,-0.704982,-2.57295,-3.70166,-4.30315,-1.84194,0.262336,0.353785
-0.777847,-1.46969,-0.941448,-7.17953,2.38394,-0.491659,-1.93143,-5.05378,-1.84208,-0.390643,-1.23286,-2.13431
0.538331,1.49844,0.913076,6.40663,-2.95286,-0.362657,-2.40758,-4.55624,-2.55281,-1.49434,0.588068,0.588439
-0.8985,-0.47709,-0.185254,-2.78646,4.8961,-1.65132,-1.58391,-0.885659,-6.95727,0.455064,-0.40539,-1.29008
-1.1361,-0.850103,-0.813865,-5.12542,4.84263,-0.940304,-3.57162,-3.28495,-3.17994,-0.781358,-0.75376,-1.87152
2.16099,-0.519912,-0.974899,-0.778277,-6.76763,-0.130531,4.89095,0.513932,1.26823,2.42272,-0.415872,-1.07035
1.55456,0.758732,0.962815,2.57486,-6.41509,0.0274052,-5.77243,-2.33177,-2.01073,-1.24726,1.21185,1.28718
-2.93797,0.000501671,0.346703,0.123859,6.25066,0.686087,1.01514,-1.46242,3.12591,-1.89267,-0.836497,0.392003
