coeff_index,form0,form1,form2
0.0,0.07700072152685986,0.049137969756199655,-0.10067357474362931
1.0,0.21124256482523734,-0.07739605328415303,-0.09252407535459337
2.0,0.3506205968271373,-0.1440634039221937,1.2429003829190866
3.0,-0.18947473893158992,-0.46044724573906004,0.21764046951945404
4.0,0.3334424498545839,0.5441146360551293,0.3126897559542129
5.0,4.994619209268423,-0.14317888125097777,-0.0798244389211812
6.0,4.209285083898063,-0.05350776936524835,0.05865022581240852
7.0,-2.50786840564245,0.19187394752353193,0.02030581675443194
8.0,0.35386756537108877,0.7373004893836373,-0.13094727287005664
9.0,2.4999490193942475,-0.1573699940115166,-0.009267089194781895
10.0,4.189555090393375,-0.03153266095097755,0.02157528263018146
11.0,-0.19980802479184306,-0.30538338024290296,-0.30884765965066574
12.0,0.10799241281207528,0.008972243879604767,-0.036620671789670454
13.0,-0.06104771082084846,0.0516375987312146,-0.06024144449025676
14.0,0.10608657471402737,0.01064024547924247,0.06498960271330764
15.0,0.12077211457023533,0.047758607230215876,-0.03280521324448727
16.0,-0.14576055232578222,-0.031894997982089536,0.04753894814982263
17.0,-0.18845346720360232,-0.005640409220866382,-0.01351563684506203
18.0,-0.061389891031446125,0.0277244522757486,-0.007278064326042273
19.0,-0.017801888451514255,-0.029066853243039495,-0.0016313310371917596
20.0,-0.1366490276518831,0.047337302089452714,-0.01593668534966611
21.0,-0.06553538786244777,-0.030136135182052045,0.04495149038406903
22.0,-0.003977080611002785,-0.05677492750280758,0.0006342696878588588
23.0,-0.15986602337985206,0.07159467690550995,0.020981043612512226
24.0,-0.12243557941421751,0.002893056729816552,0.028096327613524614
25.0,0.05042247366560217,0.03754988170718902,0.05310583136203809
26.0,0.12213515340704642,0.01961310784663063,-0.0023344468243259955
27.0,0.02787947086521222,0.009398669602455874,0.03855732805184255
28.0,0.07881322473046927,-0.057954266686529685,0.05954649272799964
29.0,-0.13032889949565588,0.05958461212592683,0.004682446995041435
30.0,0.056082983834858186,-0.018674044589600793,0.0584159242869969
31.0,-0.038453850890731237,-0.00193233026820222,0.006442809150629628
32.0,0.01724157900701581,-0.01788083527976929,-0.021634554104483898
33.0,0.016584278769296672,-0.03934648577384751,-0.07133435691411212
34.0,-0.09630946391946155,-0.009761557931591038,0.030472780336571397
35.0,-0.03187990224092657,-0.01785514426766606,0.015314455430937183
36.0,-0.09068992950438957,0.002308585802069501,0.08965159446914914
37.0,-0.030306678663853556,-0.004482493857645082,0.014016727209333054
38.0,0.09560310794234693,-0.01529582100154894,0.0816397527039042
39.0,-0.042800535360529274,-0.03248163217823182,-0.04316067902326291
40.0,0.0944884398645601,-0.06215701033185529,0.038433715969424805
41.0,0.06342897559440824,0.006791563973956446,-0.011315707989299309
42.0,0.08974037689063123,0.01077435813602418,-0.0005899465796897449
43.0,0.001714516177576003,-0.03786594208028374,-0.02410649868543927
44.0,-0.08503091696119328,0.04082502204989002,-0.024079724613295994
45.0,0.06617618764761503,-0.003745686542481281,-0.07041573747863986
46.0,-0.009984364329746356,-0.046160168520081195,-0.07671501124742532
47.0,-0.08255802725793421,0.015143338750569033,-0.001099510193138351
48.0,-0.014237365448762621,0.05038945465047788,0.023252712829657546
49.0,-0.09709595414106088,0.03847718786330183,0.003275482011556456
50.0,-0.03350311677837666,0.005374703180440492,0.08608461612793673
51.0,0.08151652291872162,0.054529226245683154,-0.01914368552371563
52.0,0.09070767766209838,-0.016585632839468043,-0.05768081686555736
53.0,-0.11205165870568533,-0.009431044834566027,0.015343830304714366
54.0,-0.06213720061553037,-0.0402899419010763,0.05582091692625431
55.0,0.055891705654233584,-0.0056238337212441095,-0.018783033090017144
56.0,0.09930723869854668,-0.015234154862377551,-0.06597034607556483
57.0,-0.0046415221513224775,-0.053056698194142556,-0.022070272329732275
58.0,0.04358181554151947,0.01691878900921486,-0.03020590473190847
59.0,-0.032119839864437096,-0.04669878974665771,0.007778838631280605
60.0,-0.02325392067556804,0.03638158064899541,0.06079037355072941
61.0,0.026041270785797783,-0.03393049536195474,0.023742059791540447
62.0,-0.054982394095240805,-0.04367489449337856,0.00439671795747786
63.0,0.1413410765399585,-0.002522698690327628,-0.035903323669383064
64.0,-0.060592947997042235,0.015145266147567086,0.03474097590134762
65.0,-0.016721481554200522,0.04014909875687348,0.02828493430104528
66.0,-0.023881440175320123,-0.03274035111728346,0.010044961481454735
67.0,-0.003927800320884315,-0.0034428484146387154,0.02600435857393481
68.0,-0.013414287426789968,-0.019858821033508264,0.0075338318846837355
69.0,-0.024069036463255256,-0.0045951339954894916,-0.0016603715454950926
70.0,0.031710228066887766,0.04970502314511257,0.03133412414228997
71.0,0.056437937707687534,-0.039804352986074744,0.013458763521957013
72.0,0.11083001110580039,0.012160388624861115,-0.045324520107089455
73.0,0.042032349013831065,0.03523806672480633,0.017236999640159595
74.0,0.01453779426359547,-0.05071863095255368,-0.04215249148463564
