x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
-0.14775599951084567,-0.17181984705377112,-0.9739846532502294,-0.3168506127668124,-0.21568582217559773,0.14495140054126948,-0.29207325564793224,0.7106551818706596,-0.09101592788781498,0.12261305516328938,0.08667279663986818,-0.03117216988963538
-0.09364411752419805,0.7493441484312551,0.6555258396622907,-0.3507125488831452,-0.4535688772745965,0.31318598503776807,0.5709362188531797,-0.3952101240950969,0.5527890606309964,-0.4287594926714444,-0.7897549066190539,0.8430945550740564
0.9670165608970116,0.25460267100356226,-0.0075133793174642395,-0.15618016060743894,0.2089735765955354,-0.3488275577038983,0.16767112388485136,-0.6883447960244887,-0.6021247387785836,-0.04825976444230903,0.27372540494057035,1.3391060561694779
0.9864102604899232,0.10280476990432025,-0.12816386887544243,-0.08255110723578127,0.23638095106015622,0.3506960120656907,-0.047011073262435595,-0.2397194697647337,-0.840547449206741,0.1351138363490143,0.04600688765979963,1.5818202540235606
0.37904176503368436,-0.902706310952862,0.20358943127290255,-0.4138841944803979,-1.602200596173553e-05,0.2666375122274045,-0.05448991239281945,-0.31084350111585185,-1.3098380535448397,-0.11967606177078625,0.15820278713783287,0.9516936425144633
0.609458092499464,-0.37213150685110435,0.7000564085098009,-0.21135834988225494,-0.14511610907481298,-0.03444473176005247,0.3579703563728517,-0.35960331291732306,-0.5246607021731553,-0.5037986309595731,-0.06867861771462973,0.42316995659388795
-0.7122414208533244,-0.5642905443275458,-0.41747855035122444,0.04580536220327458,0.04206796783618616,0.04794828765293069,-0.20730364354766398,0.3255055603699804,-0.07935882666642612,-0.05673642371396494,-0.12440318175824153,0.2728077738900466
-0.11373891408139208,-0.8779920426434145,-0.4649660551894409,0.0016776916766607641,-0.05414039643990032,0.283812639225828,-0.49986663274036897,0.521268982787988,-0.9213096156533084,0.07873579598789238,-0.30658568094489635,0.6122900725667175
-0.41760065195747,-0.11742154804432034,-0.9010115845756764,-0.2469012460696496,0.605443028999227,0.11996151811238069,-0.6415072952578031,0.6732879782652921,0.23897661896686048,-0.11083000128810759,0.08738546637909406,0.05253647853780004
0.811593100195094,-0.35076930607053547,-0.4672018125334182,-0.028537889782177514,-0.031246744939652515,0.07682956821677411,-0.24669527371027605,0.46550526398299735,-0.8009367915019194,0.21873139759020213,-0.3435635827067609,0.6693656256281094
0.19994812576349627,-0.4553373523575179,-0.8675763035904742,-0.5144649932268773,0.16840042266280886,-0.13024040269552817,-0.7562859339799993,0.8246523253929678,-0.5893140136988209,0.38519985509378274,-0.14709652916355198,0.16527752484377561
