x,y,z,form0_x,form0_y,form0_z
-0.833307,-0.20802,-0.512179,0.325191,-0.0675847,1.16723
-0.448899,0.16881,-0.877493,0.847206,-1.7607,0.505945
0.888512,-0.411186,0.20365,-1.20307,0.492151,0.0555976
0.684428,0.178074,-0.707,-1.4944,-1.75588,-0.00338174
-0.0504673,-0.444479,-0.894367,0.0789865,-0.445283,1.09232
-0.564753,-0.493958,0.661105,1.56995,0.925179,-0.380178
0.963127,0.173494,-0.205634,-2.16948,-1.9645,0.159164
-0.131159,-0.669708,0.73095,1.52706,3.55828,2.01463
0.868406,0.0875514,0.488063,-0.587811,1.05852,-1.59429
0.0400215,-0.800443,-0.598072,-0.636655,0.398,0.779083
-0.555412,-0.0446205,-0.830377,0.797877,-0.787956,0.941902
0.680099,-0.324718,-0.657286,-0.767982,-0.440852,0.665994
0.914978,0.403357,-0.0108397,-1.57946,-0.622367,-0.197069
0.520366,-0.805157,-0.284504,-0.744793,0.690373,1.18526
0.683072,0.304243,0.663964,-0.282328,0.966044,-2.0784
-0.557434,0.827939,-0.0615183,-0.255233,-1.43444,-1.28298
-0.900179,0.42153,0.109499,1.03035,-0.249577,-0.0854724
0.952269,-0.206195,-0.225096,-1.90237,-0.842791,0.189071
-0.79536,-0.32788,0.509801,1.86037,0.257396,-0.801122
-0.0515415,0.924419,0.37788,0.268962,-0.973085,-2.31234
0.0485368,0.927145,0.371545,0.244218,-0.940866,-2.25437
0.640559,-0.542799,0.543189,-0.773917,1.04003,-0.542145
0.147899,0.967989,-0.202788,-0.225614,-1.20179,-1.35866
0.459329,0.456766,-0.761828,-1.16099,-1.54952,0.179271
-0.184088,0.749523,0.635867,0.53125,-0.634199,-2.3382
-0.815195,-0.489902,-0.308955,0.491356,0.741169,0.696985
-0.870705,-0.307864,0.383525,1.69596,0.20407,-0.793914
0.0782526,-0.198698,0.976932,-0.670703,0.850057,-1.03357
-0.849706,-0.339365,0.403523,1.71714,0.195443,-0.793031
-0.139077,0.564875,0.813371,0.790604,-0.334235,-1.95306
-0.196046,0.119467,-0.97329,-0.295605,-1.62026,0.582573
0.406039,-0.890002,0.207435,-0.0761824,1.57524,0.792369
-0.415182,-0.423117,-0.805355,0.887469,0.113221,1.23374
0.645125,-0.169631,0.745009,-0.249562,1.49904,-2.18006
-0.266421,0.285846,0.920496,0.908359,0.341764,-1.3562
-0.34358,-0.117903,-0.931693,0.544019,-0.840085,0.765834
-0.564748,-0.378247,-0.733477,0.759199,0.428685,1.27531
0.432202,-0.608508,0.665522,-0.359106,1.43135,-0.335527
0.566301,0.734573,0.373773,-0.300092,-0.707768,-1.26727
-0.223386,0.148734,0.963316,0.826645,0.623704,-1.19858
0.724634,-0.460129,0.513018,-0.804045,1.00626,-0.691374
0.946359,0.262521,0.18838,-1.28772,-0.291068,-0.359833
0.439742,-0.894688,0.0784865,-0.171206,1.42936,0.914669
-0.170399,0.10022,-0.980265,-0.367298,-1.58256,0.615472
0.395731,-0.721937,0.567629,-0.234283,1.57883,-0.117332
0.970815,0.0608002,-0.231996,-2.17242,-1.96617,0.164259
-0.408391,0.462958,-0.786694,0.769346,-2.124,0.222223
0.87655,0.472108,0.0936696,-1.40439,-0.479567,-0.274628
-0.55465,-0.790395,-0.260075,1.0014,0.414623,2.68606
-0.145904,0.966379,0.211716,0.104524,-1.33942,-2.35958
-0.0750638,-0.244831,-0.966656,-0.485383,-0.8093,1.0327
0.696519,-0.256704,-0.670048,-0.797485,-0.655442,0.567061
0.696766,0.712861,0.0796619,-1.18905,-0.940913,-0.444258
0.644117,-0.732663,0.219815,-0.545247,1.18686,0.813294
0.51148,0.20052,-0.835572,-0.997178,-1.67009,0.358274
-0.704509,0.655188,0.272756,0.485211,-0.704504,-0.811447
-0.660931,0.312157,0.682442,1.18988,0.555631,-0.847734
-0.9023,0.0633191,-0.426433,0.550169,-1.90719,0.732133
0.988183,-0.147219,0.0426616,-1.68006,-0.507675,0.178388
0.0937534,-0.575742,0.812239,-0.0373009,1.81963,0.121957
-0.330323,0.852124,0.405919,0.32312,-0.972346,-2.17389
-0.100684,0.803626,-0.586555,-0.0101631,-1.63358,-0.101194
0.23481,-0.272768,0.932985,-0.780374,0.948982,-1.00065
0.696963,-0.643802,-0.31585,-1.29482,0.203363,0.967438
-0.759574,-0.0511745,0.648405,1.70857,1.0344,-0.765581
-0.555894,0.825811,-0.094965,-0.260708,-1.44098,-1.24498
0.814532,-0.0260211,0.579535,-0.477123,1.36558,-1.84773
-0.217281,0.49405,0.841845,0.861372,-0.197787,-1.78164
0.24317,0.540485,0.805447,-0.226987,0.246686,-2.16855
0.578416,-0.542498,0.609205,-0.678545,1.11262,-0.612524
0.357001,-0.864404,-0.354055,-0.661392,0.699868,1.13921
-0.278611,-0.491246,0.825259,0.775394,1.58078,0.256058
0.696169,-0.186161,-0.69332,-0.834131,-0.862775,0.514488
0.783623,-0.394854,-0.47961,-1.21379,0.466653,-0.125297
-0.0105228,-0.956144,0.292706,-0.221411,1.78132,-0.488986
0.5563,-0.666449,0.496362,-0.622776,1.18764,-0.254027
0.00783887,0.437206,-0.899327,-0.2738,-1.96407,0.492416
0.55986,0.68765,-0.462272,-1.93204,-0.906726,-0.651825
-0.464605,-0.845892,-0.261934,1.00141,0.390398,2.61751
-0.158636,-0.701793,0.694493,1.62926,3.70784,2.16266
0.0435616,0.0758756,-0.996165,-0.637997,-1.45597,0.854477
-0.495811,0.381818,0.779991,1.07711,0.321381,-1.18086
0.797682,-0.504428,-0.330539,-1.39845,0.184541,0.62375
-0.900968,-0.365923,0.233147,1.35792,0.349424,-0.599317
-0.43215,-0.231726,0.871522,1.0385,1.26091,-0.527861
0.165353,0.451525,-0.876803,-0.49625,-1.85487,0.502083
-0.982614,-0.162107,0.0905069,1.30551,-0.00277582,-0.78049
-0.822476,-0.121988,-0.555565,0.364736,-0.363265,1.1982
0.775432,0.48486,0.404495,-0.53003,0.0293794,-1.13201
0.767025,-0.0874,0.635637,-0.409543,1.43261,-1.95019
-0.776398,-0.373696,-0.507501,0.348475,0.439626,1.35033
0.69363,0.0279463,0.719789,-0.163247,1.56183,-2.36344
0.108363,-0.756313,-0.645173,-0.934313,0.335321,0.695487
0.989903,-0.136028,-0.0398555,-1.76112,-0.662232,0.215175
-0.57057,-0.361441,-0.737435,0.753969,0.431976,1.27075
-0.391293,0.835877,-0.384967,-0.11587,-1.53033,-0.282689
0.370315,0.894142,-0.251746,-1.38833,-1.02695,-1.91644
-0.430635,-0.813657,0.390534,0.204452,1.67245,-0.617113
0.314604,0.875699,-0.3663,-1.12198,-1.056,-1.428
-0.881658,-0.468147,0.0593106,0.994584,0.555397,-0.109122
-0.76312,-0.571014,0.30264,0.953257,0.85029,-0.218987
0.797856,-0.191956,0.571471,-0.574132,1.27447,-1.61059
0.818483,0.399475,-0.412923,-2.91931,-1.106,-0.817554
-0.461191,7.87501e-05,-0.887301,0.730078,-1.09352,0.763879
-0.0315368,-0.849964,-0.525896,0.0349542,0.467741,1.04128
0.439612,0.893474,0.091894,-0.555093,-1.08608,-1.66209
-0.499819,0.423817,0.755355,1.03031,0.2073,-1.19831
0.875914,0.365368,0.31509,-0.786235,0.179736,-0.948594
-0.14745,-0.965517,0.214558,-0.110404,1.55711,-0.250824
0.298786,0.183789,-0.936455,-0.612632,-1.56139,0.763866
-0.790502,0.612447,-0.00392636,0.57441,-0.626883,-0.170615
0.659235,-0.671589,-0.338196,-1.2328,0.227185,1.02877
-0.937912,0.164905,-0.305167,0.737076,-1.59481,0.408369
0.336762,-0.206014,0.918776,-0.70858,1.00513,-1.23675
0.0738426,-0.735888,-0.673065,-0.839294,0.29113,0.734103
0.489194,-0.287966,-0.823265,-0.568773,-0.742102,1.01838
0.641262,0.660925,-0.389822,-2.06988,-0.891699,-0.751297
0.857843,0.42738,0.285397,-0.839378,0.03266,-0.841089
0.802269,0.37953,-0.460783,-2.88061,-1.14691,-0.794039
0.619061,-0.668816,0.411642,-0.715499,1.09666,-0.0887599
-0.61292,-0.687085,0.390184,0.70209,1.2511,-0.377556
-0.9921,0.0213738,-0.123612,0.927869,-0.978605,-0.253697
0.384005,0.635961,0.669399,-0.123436,-0.167553,-1.96892
-0.431483,-0.830429,-0.352433,1.06118,0.33437,2.62885
-0.401697,0.882005,0.246388,0.0969846,-1.29144,-2.12628
-0.242551,-0.966831,0.0800459,0.161763,1.11324,0.518363
-0.500037,0.127198,-0.856612,0.874856,-1.5959,0.6156
-0.951128,-0.0446735,-0.305548,0.622999,-1.42973,0.107119
0.244681,-0.961346,0.126277,-0.13908,1.48267,0.471174
0.255281,0.168252,0.952115,-0.354445,0.709919,-1.93853
-0.724719,-0.391087,0.567303,1.87222,0.396295,-0.731217
0.325255,0.944855,-0.038186,-0.595096,-1.1508,-1.82418
0.283863,-0.742227,-0.607059,-0.998115,0.255784,0.974121
-0.8857,0.0621739,-0.460075,0.550581,-1.86437,0.850242
0.402093,-0.0286085,-0.915152,-0.486892,-1.26359,0.985854
0.403494,0.900317,0.163162,-0.375639,-1.048,-1.7308
0.961888,-0.227613,-0.15154,-1.84879,-0.694041,0.243189
0.298263,-0.900275,0.317086,-0.0952129,1.6531,0.412243
-0.991108,0.117239,0.0629251,1.49861,-0.0206923,-0.477193
0.383257,-0.908523,-0.166432,-0.429991,1.0314,1.05232
-0.762603,-0.575197,-0.295948,0.60993,0.697506,1.40487
-0.221677,-0.326722,-0.918756,0.207822,-0.552711,1.01902
0.221659,-0.133562,0.965934,-0.701985,0.872721,-1.22617
0.483684,0.210285,-0.849605,-0.949074,-1.66039,0.400927
0.160365,-0.271207,-0.949068,-0.49877,-0.811064,1.21069
-0.605637,0.555872,-0.569394,0.493894,-1.34873,0.738867
-0.313518,0.610135,-0.727628,0.403932,-1.96681,0.241183
0.807662,-0.0303265,0.588866,-0.467636,1.37721,-1.86406
0.13968,-0.703592,-0.696741,-0.858516,0.221072,0.779577
-0.943474,0.0859849,-0.3201,0.653733,-1.71948,0.384267
-0.20218,0.10684,-0.973503,-0.292714,-1.60649,0.58995
0.362694,-0.351348,0.863138,-0.675187,1.09782,-0.944503
0.798248,0.484453,-0.357919,-2.79553,-0.996252,-0.795119
-0.187999,-0.703131,0.685757,1.64794,3.69669,2.16021
0.0932051,-0.371184,0.92387,-0.605792,1.08324,-0.59466
0.270912,-0.848333,0.454904,-0.0718944,1.77611,0.122826
-0.385244,0.789056,-0.478516,-0.0212131,-1.55286,-0.0372757
0.288831,-0.957251,-0.015709,-0.182619,1.33762,0.703209
0.127358,0.814992,0.565304,0.239155,-0.607919,-2.20337
-0.595151,0.698537,0.397292,0.45001,-0.769593,-1.24793
-0.656133,0.374535,0.655143,1.11171,0.375716,-0.888463
-0.962494,-0.256237,0.0891485,1.24853,0.102934,-0.710728
0.721253,0.6169,0.315005,-0.548411,-0.719291,-0.757065
-0.802077,0.530859,-0.273608,0.655156,-0.791361,0.719444
0.786815,0.00148652,-0.617187,-1.61597,-1.72041,-0.0441232
-0.032437,-0.918332,0.394481,-0.124547,1.92022,-0.411956
0.0640404,-0.085994,-0.994235,-0.731277,-1.08632,1.06787
0.528969,0.630745,0.567762,-0.199839,-0.293234,-1.66933
-0.0485238,-0.162385,-0.985534,-0.794329,-0.937806,1.03967
0.420087,-0.876902,0.233602,-0.0898253,1.57174,0.767836
0.97554,-0.11187,0.189228,-1.49836,-0.266247,-0.0416289
0.341486,-0.510789,-0.788975,-0.592297,-0.461761,1.35303
-0.873207,0.451114,0.184405,0.938903,-0.278339,-0.258593
0.849805,-0.109044,0.515694,-0.564316,1.28182,-1.66884
0.98411,-0.162312,0.0719839,-1.65446,-0.45395,0.162708
-0.938161,-0.0216783,0.345521,1.66887,0.32161,-0.820077
0.0196776,-0.908536,0.417343,-0.0652833,1.98211,-0.270085
0.693083,-0.41675,-0.58818,-0.8555,-0.126576,0.671027
-0.515684,0.0778706,0.853233,1.59697,2.10749,-0.88848
0.615342,-0.708792,-0.344917,-1.12538,0.296282,1.09362
-0.295401,-0.940593,0.167404,0.111971,1.23923,0.315186
-0.165784,0.585372,-0.793634,0.22727,-1.99611,0.259464
0.0132491,-0.118965,0.99281,-0.393326,0.816697,-1.09133
-0.859007,-0.408741,0.308282,1.46275,0.328334,-0.641946
0.828706,0.554441,-0.0764287,-1.81049,-0.688853,-0.386931
-0.769198,0.625178,0.132239,0.497108,-0.672377,-0.537818
0.290971,0.145369,-0.945623,-0.589391,-1.50004,0.827868
-0.844703,0.127446,-0.519841,0.590071,-1.73956,1.10093
-0.282999,0.136355,0.949378,0.87749,0.715444,-1.15994
-0.484301,0.251623,-0.837937,0.947489,-1.88547,0.443816
-0.597435,-0.359943,-0.716598,0.718521,0.448032,1.29162
0.70959,0.68929,0.146155,-1.03984,-0.921316,-0.459872
0.765123,-0.338149,0.547944,-0.717892,1.07937,-1.1836
-0.285239,-0.648506,0.705746,1.4618,2.99322,1.5087
0.30917,-0.618442,0.722457,-0.214484,1.60845,-0.173765
0.68059,-0.515689,0.520444,-0.797718,1.01945,-0.559981
-0.824889,-0.476158,-0.304685,0.484705,0.738886,0.627061
0.955266,0.246667,0.163162,-1.35969,-0.37687,-0.27442
-0.186822,-0.75691,0.626246,1.40445,3.40537,1.76282
-0.627543,-0.290621,-0.722308,0.681053,0.332721,1.27267
0.251241,-0.485842,-0.837159,-0.519588,-0.506328,1.32034
-0.976287,-0.200008,-0.0828296,0.940595,-0.366735,-0.549789
0.358077,-0.853169,-0.379319,-0.693895,0.659534,1.13771
0.121975,-0.00229155,-0.992531,-0.659265,-1.24364,1.02202
-0.590266,0.806504,0.033727,-0.131501,-1.32295,-1.27761
0.460499,0.85053,-0.254044,-1.54265,-0.985345,-1.76195
-0.499352,0.404325,0.766269,1.05376,0.261451,-1.18784
0.0180779,-0.94323,-0.331648,0.245465,0.838052,0.902339
-0.877497,0.352353,0.325342,1.15925,0.0613163,-0.416626
-0.841824,-0.522296,0.136157,1.01209,0.6202,-0.105556
0.638197,0.657397,-0.400667,-2.06916,-0.896436,-0.73801
-0.149144,-0.986691,-0.0647759,0.261867,0.976875,0.756707
-0.181189,0.947162,-0.26468,-0.0728032,-1.45353,-0.966842
0.310277,0.792643,-0.524828,-1.08538,-1.0936,-0.41287
0.369419,-0.430066,-0.823755,-0.56285,-0.541443,1.32236
-0.40863,-0.175043,-0.895757,0.674592,-0.724539,0.795932
-0.828178,0.0809172,-0.554594,0.57709,-1.58769,1.12661
0.444753,-0.328182,-0.833361,-0.55442,-0.678638,1.1484
0.613427,0.368067,-0.698738,-1.54412,-1.60644,-0.0576191
-0.219474,-0.623772,-0.75016,0.900329,-0.0356289,1.38787
-0.455246,0.853545,-0.253402,-0.185749,-1.49412,-0.699516
0.384814,0.76007,-0.523652,-1.35587,-1.03756,-0.423869
-0.0603056,-0.117987,-0.991182,-0.859172,-0.972348,1.02998
-0.23228,0.270854,-0.934176,0.0276279,-1.86722,0.401656
-0.0954992,0.173982,0.980107,0.542754,0.44622,-1.4005
0.807034,-0.298147,-0.509711,-1.20833,0.35969,-0.193848
0.123961,0.375868,-0.918345,-0.451094,-1.88587,0.570687
-0.964893,-0.0739483,0.25202,1.6469,0.271006,-0.850961
0.983352,0.149504,0.103282,-1.49975,-0.542702,-0.111124
0.504883,0.834072,-0.222297,-1.54393,-0.974929,-1.63897
0.657581,-0.59145,0.466664,-0.789993,1.03457,-0.335837
0.118633,-0.471285,0.873966,-0.387497,1.3874,-0.283391
-0.916562,-0.341973,-0.20729,0.60898,0.246178,0.0914598
0.166778,0.953945,-0.249348,-0.308373,-1.18406,-1.31178
-0.934517,-0.354787,0.0283667,1.05379,0.288711,-0.388653
0.844875,0.0646054,-0.531048,-1.94609,-1.9236,-0.177714
-0.174705,-0.737771,-0.652052,0.738942,0.143148,1.45688
-0.20219,-0.953704,-0.222638,0.470613,0.767362,1.20083
-0.568345,-0.742725,0.354038,0.576825,1.33341,-0.361209
-0.184596,-0.155344,-0.97046,-0.470775,-0.893841,0.961011
0.617863,0.308566,-0.72321,-1.45982,-1.66354,-0.000438045
0.0177835,0.787376,0.616216,0.405391,-0.590864,-2.35499
-0.840962,-0.42436,-0.335709,0.464537,0.675119,0.565049
-0.781485,0.612603,0.118312,0.522406,-0.650454,-0.493344
0.457308,-0.0229393,-0.889013,-0.511041,-1.26698,0.937096
0.882813,-0.458617,0.101547,-1.29493,0.349096,0.371986
0.189686,0.26813,-0.944524,-0.551668,-1.74447,0.683721
-0.684591,-0.434217,-0.585483,0.456494,0.519864,1.54493
-0.32974,-0.938303,-0.104206,0.522459,0.733698,1.46348
0.653265,0.75563,0.0476246,-1.20188,-0.955658,-0.536667
-0.253756,0.611582,-0.749383,0.325591,-1.986,0.238765
-0.211797,-0.973874,-0.0819266,0.334813,0.90466,0.936024
0.673107,-0.481916,0.560967,-0.769372,1.03162,-0.716209
-0.496736,0.764107,0.411575,0.383994,-0.871592,-1.63897
0.0669911,0.962783,-0.261841,-0.115413,-1.23451,-1.16842
0.435927,-0.899949,-0.00771064,-0.268641,1.28593,0.974208
-0.689922,-0.407917,0.598006,1.84319,0.47577,-0.684673
-0.871203,0.129086,-0.473648,0.581613,-1.82358,1.00567
-0.0268273,0.693913,-0.719559,0.021178,-1.79982,0.208882
0.311101,0.152791,0.938014,-0.370722,0.7638,-1.97341
0.661726,0.074703,0.746015,-0.141582,1.53767,-2.40245
-0.581292,-0.319426,0.748376,1.63842,0.823461,-0.583898
0.361252,0.93135,-0.0456555,-0.65017,-1.14344,-1.81733
0.364981,-0.056555,-0.929296,-0.492388,-1.23906,1.01571
0.682174,0.546364,0.485927,-0.380797,-0.168945,-1.2997
-0.777768,0.241474,0.580316,1.27705,0.521246,-0.633055
-0.289424,0.225493,0.930262,0.91829,0.508138,-1.2593
0.041202,0.369193,-0.928439,-0.383499,-1.91996,0.557839
-0.00609897,-0.780101,0.625623,0.74933,2.8167,1.00661
-0.585397,-0.742139,-0.326404,0.993399,0.417838,2.70161
-0.143061,-0.931947,0.333179,-0.159933,1.78215,-0.535364
0.519303,0.297541,0.801121,-0.25749,0.919215,-2.24439
-0.522157,0.693237,-0.496764,0.21575,-1.42008,0.346306
-0.160346,-0.0200856,0.986856,0.254956,0.843288,-1.03599
-0.341916,0.169583,-0.924303,0.342704,-1.73768,0.48433
0.616713,0.160898,-0.770569,-1.2536,-1.69693,0.163579
0.344224,0.938092,-0.0386445,-0.620663,-1.14705,-1.82153
0.845921,-0.304402,0.437902,-0.870387,0.940495,-0.844168
0.272513,0.445139,0.852988,-0.295225,0.442325,-2.18603
0.430353,-0.576547,0.694543,-0.37096,1.41771,-0.368795
0.148153,-0.30417,0.941027,-0.752331,0.95788,-0.856889
-0.770316,0.626784,-0.117283,0.52999,-0.690965,0.143318
-0.960974,0.203524,-0.187369,0.88535,-1.273,0.156937
0.44116,-0.879416,0.1789,-0.0888738,1.55395,0.836925
-0.389548,-0.837183,0.383898,0.135607,1.71359,-0.625223
0.307677,-0.506045,0.805762,-0.372762,1.43867,-0.372941
0.0468976,-0.981798,0.184047,-0.212773,1.63928,-0.292935
-0.210549,-0.544453,0.811936,0.876199,2.03798,0.663147
0.841958,-0.512509,-0.168643,-1.45475,0.114111,0.661017
0.370967,-0.753553,0.542717,-0.187029,1.6336,-0.052347
0.0378663,0.0792551,0.996135,-0.0938435,0.640914,-1.45592
-0.00601091,-0.538724,-0.842461,0.0920221,-0.314257,1.0955
0.778385,0.471505,0.414488,-0.529127,0.0862914,-1.1607
-0.528449,0.265687,0.80632,1.33054,1.12992,-1.02448
-0.4896,0.371214,0.788982,1.08744,0.351054,-1.18214
0.197302,0.636613,0.745517,-0.0473054,-0.108159,-2.13915
0.829374,-0.341067,-0.442506,-1.26017,0.493957,-0.221851
0.813202,0.550985,-0.187398,-2.06709,-0.751269,-0.500827
0.999395,0.030775,0.0161934,-1.71405,-0.86711,0.0832256
-0.151701,0.307598,0.939346,0.772759,0.181087,-1.51212
0.881772,-0.0513352,-0.468875,-2.00563,-1.76451,-0.152929
-0.087322,0.943048,0.320992,0.227828,-1.07411,-2.32528
0.414889,-0.746944,0.519558,-0.241786,1.57052,-0.0631138
0.328689,0.626615,-0.706624,-1.09112,-1.32078,0.0445209
-0.575306,-0.346995,0.740688,1.63814,0.805939,-0.559697
0.965997,-0.258344,0.010458,-1.6991,-0.433686,0.257631
-0.0853948,-0.399855,0.912592,-0.160491,1.16338,-0.266242
0.621856,-0.076543,0.779382,-0.135501,1.61537,-2.38611
-0.398229,-0.201512,0.894878,0.924622,1.2752,-0.560387
0.7688,-0.0807975,-0.634364,-1.3317,-1.3616,0.126253
0.386409,-0.634609,0.669298,-0.301482,1.49541,-0.277594
