x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
-1.9538723559847349,-2.2720840472081565,0.08163866396324565,-0.5475321556481907,0.46592170957529255,-0.006993003106460886,0.010893231348669263,0.0606665379646672,0.5819070759299236,-0.7993941745219388,0.713807204292306,0.22682664586313317
-0.3062130723941275,2.4503298235727677,-0.8829914166379809,0.847019300704028,0.01576051756792308,-0.08545743818888438,-0.24893754031279614,0.5889204493766231,0.33849021780031485,-0.535234457217006,0.6447342013173126,0.4050924981704048
0.9673132371586762,0.2546807819395044,0.023601785511327248,0.4023803706493308,-1.4599743922888164,-0.037842504766310125,0.034647204893559845,-0.09951878364048686,-0.9430896650303765,-0.35990525777080734,1.2759888471930334,0.29479080667131874
1.0741517740986732,0.11194928763584122,0.39184735882566873,0.18143208618872403,-1.1905842636633004,0.12157110616277661,-0.40545022057839075,0.009166141185617004,-0.966684161585072,-0.037199208397043534,0.9176255446332152,0.19955986375917245
0.4636751489133438,-1.104264811343117,-0.596870593064294,-1.1903207982081991,-0.5145964545136565,0.0071152106595990805,0.36656906371726683,-0.4974381389432284,-0.7547997161160467,-0.4413038099411835,0.4850888833464363,0.7110181903281001
2.2087404285941394,-1.3486438428683496,-0.8089128187429064,-0.11587793427267987,-0.4523412938137913,0.13833876778711296,0.5844220121633619,-0.6672822548723618,0.6952113161097475,-0.4142420535346123,1.08620748509891,-0.7934928997063027
-1.3666937532233943,-1.0827962813669405,0.9665828294914895,-0.7917219025491221,0.4261034572723776,0.06770397538180045,0.6846561864352176,0.3020392848624538,-0.1757960569835854,-0.22557039461185494,0.4922125039600557,-0.04250571820141814
-0.24283043965374163,-1.8744964768611898,0.9939492476522604,-0.6984745909994798,0.12227549739687094,-0.013942838927142907,0.4023178916860467,1.1256968183319072,-0.18445014171810975,-0.2673270227537598,0.27967367508586183,-0.044058952754081934
-2.841828861358428,-0.799069500044074,0.3059929940573683,-0.15335492922777388,0.649199663472528,-0.02441457168177414,0.180722369324972,0.18617581760198285,0.7740097547792741,-0.13404102524835032,0.9155050067490776,0.29780396433844136
1.7414550688791173,-0.7526542375938216,0.994696224125142,-0.2534055953533088,-0.27318430697726914,-0.020349793769304916,-0.7324504106481938,0.1904595328413261,-0.07702192847880313,0.11168407029873965,0.19570703319675528,0.01022774386030809
1.1718978917976202,-2.6687366097927394,0.40412433904168155,-0.4802581368570053,-0.2117583652245807,-0.023869164246599073,-0.017017911798961893,0.2567333761502806,0.7058755665817367,0.14670258129247812,-0.0591834975969952,-0.36464669460736043
2.965662458718176,0.05103371956720947,0.2581624341831894,-0.02677808618369957,-0.6258631951109735,0.11830017929528315,-0.1630628246852255,-0.18237119230905,0.5309261546230095,0.12998492977149456,0.9357710588477207,-0.46734714891128487
0.6587513690833855,-0.8232703761774169,-0.3252876386612548,-1.2358898128453553,-1.0906564241454835,-0.15905868782243565,0.17899661111158754,-0.3581519955678819,-1.0908120725613109,0.12199149330806158,0.4806897728753915,0.6939034993108517
2.3505306441839653,0.5035156542631161,0.9148226917254165,-0.015038194190611892,-0.8618572625854062,0.13290191491717268,-0.6329833061416801,-0.21351763312484762,0.244920679363943,0.2926196971005345,1.1620605438198208,-0.2817665309717394
-0.36881639795720184,-2.8695093858408844,0.44983003885426287,-0.40218052919897085,-0.005820135262623783,-0.1686796785306126,0.05075112039876042,0.1713554554213893,0.33004060376052013,-0.2640497846279702,0.025998204403297843,-0.06328766375993401
1.2906858309262386,2.5591203989303355,-0.49973838335867743,0.4128250593185503,-0.2731263336341559,-0.10882112706259993,0.2964767062272685,0.43010118926407725,0.9094739436713173,-0.5658212501696385,0.5598863752655744,0.4046229550724162
1.69319928286415,-1.9654420961606245,0.8043155021827071,-0.4001519652275417,-0.523497786069449,-0.10564526163180818,-0.23624234039217135,0.7907742395743399,0.5297042287839986,0.31277785274736425,0.010619873505072902,-0.1445064535271845
-2.7322693649299508,-0.7283304781068384,0.5612037304144898,-0.09528374873207857,0.5943967080429646,0.05083296041451115,0.45270858201847547,0.35958773530921156,0.7355149456878173,0.017817296948885633,0.8781736516059863,0.3130863434642922
-0.9166840714644371,2.838738556707108,-0.1831947233732602,0.6338989481712733,0.1624193388605994,-0.033643456911430246,0.0492825148962281,0.07110179779658597,0.6833216962233688,-0.11092680138611866,0.06187347287157208,0.7610184756405348
-1.3279189886364833,0.7010981458917477,-0.8669672732431432,0.6696112659715356,0.7923937573450123,0.1012479282046709,-0.8749338252568883,0.2617287719988901,-0.4840920440757375,-0.5895801253681409,0.8534246940362147,-0.48747458953564665
1.8190643999705967,0.32714014062209346,-0.9884184053578084,0.26494786010440974,-0.9186450286080042,0.0012647643446087955,0.9568184104494812,0.11243484429790224,-0.12767489742637217,-1.061060130355831,1.2790722895685411,0.08574415552526402
0.76555980304971,0.7586955674279026,-0.3867663050461376,1.0465426346175937,-0.9935904490056662,-0.12003896736539402,0.4081507566731697,0.09202270869351972,-0.8102409620341261,-0.7475390331335183,0.7776204711124456,0.017094189698778406
-1.3889135141352793,-2.5500721066406653,0.42799361406694514,-0.6114827311390211,0.20490861008149347,-0.22245138963033229,0.16717548627569873,0.19839951624806745,0.5060770448331572,-0.5989508528037202,0.31324256858640576,0.002157318047648654
-1.53248733037503,-2.0328099723817803,-0.8379492364253701,-0.3363215641182935,0.4301615330288857,-0.08114689686793145,-0.25603532360892606,-0.8398755245863506,0.5140389139713009,-0.44584027162494744,0.8988317448659834,-0.25416461931228596
-0.8456100669558481,-0.7491498528755494,0.49256875212716084,-0.931420268353212,1.015153773112928,0.09427858457511015,0.2253439191736771,0.3584981661478187,-0.7341528463365337,-0.5057601765305987,0.7256348839257776,-0.11849948300230388
-0.9081737998798817,0.8141736353944607,0.6254004195883673,0.6164763766800182,0.8362078538131607,0.14713275638371626,0.4886727262626796,-0.36415338155451954,-0.7099439562876049,0.29319691132488657,0.2335786592080497,-0.09272253989624923
2.6594444240022237,-0.046626141541619315,0.751394606517128,0.05295514517968678,-0.6566022833394126,-0.03169400725194396,-0.6366227892470749,0.13219851418822984,0.6372357382283509,0.3252128730437778,0.6801378572759086,-0.3652107390532335
2.7374934586609827,-0.3312381092453901,0.6528808431182602,-0.12283546822818447,-0.44530955778735004,0.12088333890484304,-0.614053673334317,-0.13661300080491096,0.7241740787872294,0.5400957816765578,0.5699489287260608,-0.6221162501350048
-0.39786303462020906,-0.9280654462424376,-0.1393206282120638,-1.4131943141764085,0.5899759184945552,-0.13626938235494104,-0.13913365740971362,-0.08115291641923493,-0.9089917033353014,-0.8438992713132502,0.398455286227794,0.06755932587079119
-0.6392157562982068,-0.8851653654826898,-0.4186231590750459,-1.3476806421288297,0.8833065218106894,-0.1381096258810402,-0.28908584456165676,-0.1561171225785401,-0.6028993778289513,-0.9513508904589372,0.7326066014171216,0.011325016480962735
-0.37977753447705037,-0.9325151250731963,-0.1171351982119124,-1.4105163916076908,0.5650649584439126,-0.14445247313426982,-0.14813076331405567,-0.06427190106625824,-0.9845048299730311,-0.8275874557432945,0.3764000869239691,0.07171655658961062
-0.9517044986761257,0.7982434182102992,-0.652427606763135,0.5125934884187209,0.6682041365245126,-0.03189683452088271,-0.5911944461467089,0.618828629562509,-0.9546382689404672,-0.5010562219260186,0.9587152199740281,-1.0723514603282596
1.7967069008634688,2.040456774243727,-0.6952651912019608,0.4026810172161039,-0.3941423526310859,0.008303810970345604,0.5342543097835641,0.4215012877693173,0.6882792967174407,-0.6795908502004466,0.7811796272258202,0.07304725033187628
-0.17824956343273085,-0.9843399723736587,-0.026416746545803452,-1.3970411581509663,0.23784845611609357,-0.09220467759019453,-0.12785121293223048,0.006159242592408817,-1.1718250419941125,-0.6536418354987427,0.15623014766279447,0.17796982946334192
-1.2585669335146183,-0.20221063959117944,0.688441111521596,-0.23700722106961702,1.197020391567008,0.05402405266668238,0.5105911314996907,0.12704140470878234,-0.5805564547628423,-0.041271701921714476,0.9145476543904507,-0.10634292373805056
