x,y,z,wedge_x,wedge_y,wedge_z
0.0620663,-0.940616,-0.333751,9.50482,1.48161,-4.10771
0.395135,0.326165,0.858769,6.90001,6.19825,-5.17034
-0.662279,-0.661788,-0.351316,1.51841,0.163713,-2.76641
-0.799873,0.480154,-0.360078,6.09848,7.47639,-2.44502
-0.255902,-0.223336,-0.940551,7.20698,5.2974,-3.32725
-0.31568,-0.859587,0.401816,6.51277,-2.40629,0.570324
-0.533364,-0.317604,-0.783997,4.63795,6.36722,-5.93204
-0.0461879,-0.427878,-0.902655,8.767,5.34489,-3.46018
-0.942527,-0.119221,0.312136,-1.26301,6.40674,-0.763511
-0.34062,0.0809435,0.93671,8.70331,7.47612,1.9778
-0.112229,0.477112,-0.871647,8.9127,2.97858,0.263446
0.111595,0.847033,0.519694,9.61867,1.9941,-5.71088
-0.283019,-0.790822,-0.542679,6.79761,0.48163,-4.52317
-0.231296,-0.651571,0.722466,7.48017,2.50121,4.15712
0.0735787,0.206333,-0.975711,6.88423,4.1612,1.71926
0.778736,-0.139254,-0.611701,2.84514,7.92172,2.15643
-0.148024,-0.273928,0.950291,6.42982,5.03543,2.66522
-0.969613,-0.192654,0.150781,-1.57134,4.87371,-1.46346
0.366625,-0.568386,-0.736562,7.66167,7.19577,-1.00514
-0.136579,0.0115953,-0.990561,7.02302,4.61384,-0.883237
-0.9721,0.148055,-0.181936,1.93967,4.85207,-3.67251
-0.0515173,0.990023,-0.131147,7.15646,0.489601,-0.309587
0.55497,0.829279,0.0656068,3.56014,-1.05559,-4.79522
-0.222655,-0.905358,0.361596,8.19683,-2.17185,-0.293672
0.402398,-0.599285,-0.69205,7.82065,7.10248,-0.988009
-0.408312,-0.837444,-0.363275,4.19922,-1.34151,-2.82014
-0.304257,0.328847,-0.894029,7.45315,4.61643,-0.459088
-0.104938,-0.0540699,0.993008,8.72457,6.61443,0.806636
-0.910919,-0.383448,-0.152299,-0.489643,2.27899,-2.67412
0.860898,-0.362529,0.35697,6.15264,9.94527,-3.32182
-0.687349,0.585751,-0.429474,7.1829,7.25002,-1.83498
0.35641,0.600783,-0.715564,6.54156,0.343876,3.77202
0.565455,-0.551884,-0.612931,7.3839,7.21515,-0.446851
0.193031,-0.150258,-0.969619,7.83054,7.40471,0.805924
0.88412,0.276653,0.376557,1.87237,4.3428,-7.50213
0.0645712,0.191435,0.979379,8.4981,7.13617,-2.20139
-0.378024,-0.43582,-0.816798,6.85523,4.8558,-5.63175
0.1795,-0.720779,-0.66952,7.75839,4.22277,-2.86976
-0.624871,-0.495432,0.603394,3.58466,2.11363,5.3464
0.345215,0.898008,0.272778,7.66991,-0.0457579,-4.93097
0.328767,0.29969,0.8956,7.33861,6.59617,-4.72755
-0.962021,-0.0361189,-0.270576,1.20168,3.79148,-4.05747
0.395926,-0.906941,-0.143875,11.9221,5.8797,-2.9837
0.185759,0.884872,-0.427195,5.77843,-1.15807,0.984098
0.706571,0.360758,0.608778,4.1071,4.70731,-6.67275
-0.740843,-0.246104,-0.624967,2.08815,5.57826,-4.95214
0.347002,0.906531,-0.240398,5.19251,-2.55314,-0.319435
0.864036,0.389629,0.318796,1.22307,3.26074,-7.47155
0.0819376,-0.556543,0.826768,9.41215,5.46932,3.22057
0.337579,-0.703272,0.625659,12.2601,7.49013,1.92932
-0.447697,0.33248,-0.830075,8.03476,5.95467,-1.10734
-0.1874,0.659292,0.728159,9.52388,6.15324,-4.20829
-0.137823,0.800951,0.582651,10.1415,5.04581,-5.39153
-0.641014,0.765294,-0.0585313,5.72382,4.73328,0.213961
-0.880365,-0.461942,0.107553,-1.53282,2.2048,-0.630889
-0.97839,-0.172785,-0.113574,-0.423405,3.56203,-3.07906
-0.281358,0.361086,-0.889075,7.67649,4.47511,-0.402618
-0.606397,-0.709287,-0.359436,2.1069,-0.553033,-2.63428
-0.253365,-0.503241,0.826169,5.40569,3.46418,3.87741
-0.915354,-0.351012,0.197277,-1.5731,3.18331,-0.113499
-0.452035,0.387083,-0.803636,8.89961,5.85172,-0.979442
-0.708187,-0.698489,0.102882,0.652233,-0.341923,-0.592988
-0.814019,-0.530349,0.236862,-0.831697,1.56606,0.381965
-0.420702,0.659948,0.622477,8.29276,7.84694,-2.47762
-0.323684,0.931989,0.163172,10.0767,2.90063,-2.54072
-0.769103,-0.227375,-0.597312,1.90652,5.4891,-4.8635
-0.259951,-0.221573,0.939857,6.3405,5.15655,3.12141
-0.700718,-0.58563,-0.40747,1.10317,1.33444,-3.1838
-0.661515,0.599369,0.450728,6.73392,8.63027,-0.945101
-0.848814,-0.372225,0.375451,-0.571455,3.30606,2.23719
0.530177,-0.047531,0.846554,7.62975,8.44214,-4.96915
-0.76272,0.370541,0.530054,5.36598,10.3648,0.307263
0.537628,-0.812721,-0.22459,11.6964,7.43485,-2.28341
0.372988,0.20911,-0.903965,6.7849,5.9637,4.49624
0.672615,-0.670688,0.312676,9.33838,8.94385,-1.1342
0.202364,-0.0776225,-0.976229,7.67341,7.42614,1.45183
-0.0331917,0.444439,-0.895194,8.23557,2.74669,1.03479
0.299962,0.0228518,-0.953678,7.26835,7.71165,2.87537
-0.983614,0.105413,0.146261,0.450576,7.78456,-1.73028
0.33572,0.74619,0.574885,7.16587,1.25861,-5.71787
0.503044,-0.0906275,-0.859496,6.05301,7.80341,2.6242
0.74633,-0.558907,-0.361407,8.95562,10.8904,0.260817
0.94088,-0.237392,-0.241641,2.54062,11.9836,-1.81638
-0.477895,-0.365287,0.798863,5.01288,3.86015,4.95468
-0.951878,-0.0909467,0.292672,-1.24327,6.58772,-0.914291
0.487552,-0.852058,-0.190498,11.8902,6.93747,-2.60789
-0.308801,-0.438494,0.844018,5.15711,3.63885,3.95957
0.00840364,0.927285,0.374262,10.7147,1.54038,-5.17215
0.859897,-0.376699,0.344493,6.21542,10.0115,-3.23389
-0.841351,0.334954,0.424187,4.60529,10.1137,-0.0125541
0.146951,-0.9856,0.0836558,11.3818,1.60948,-2.95813
-0.997868,-0.00588086,-0.0650029,0.263543,4.63905,-3.0637
0.133008,0.298857,0.944983,7.95793,6.93441,-3.58022
-0.281627,0.94871,0.143654,10.3097,2.60311,-2.62582
-0.876831,-0.442686,-0.187605,-0.31106,1.95199,-2.68303
0.362753,0.455729,-0.812848,6.771,2.16542,4.6905
0.785217,0.0679468,-0.615481,2.24246,8.32273,3.92002
-0.234568,0.103453,0.966579,9.16319,7.15468,1.13264
0.0293858,-0.38269,0.923409,7.41139,5.34357,2.08191
-0.0821016,-0.0716132,-0.994048,8.03319,4.92577,-1.43549
-0.240638,0.478608,-0.84441,9.13447,3.87159,-0.354689
-0.190852,-0.914094,0.357781,8.61868,-2.03846,-0.471442
-0.821892,0.0802213,-0.563967,3.43074,5.87826,-4.64213
0.944914,-0.00296052,0.327306,2.13915,7.68104,-7.11865
0.132605,-0.803494,-0.580356,7.64438,3.38403,-3.20043
0.474787,-0.855577,-0.206315,11.8979,6.94468,-2.61351
-0.0562086,0.935723,-0.348228,6.55975,0.4646,0.749817
0.496521,0.704546,-0.507033,5.28007,-1.78464,2.69322
0.261504,0.793009,0.550229,7.9327,1.3151,-5.74063
-0.837755,0.379751,-0.392372,5.43129,7.1446,-3.19022
-0.557161,-0.0426138,0.82931,6.78231,8.06172,4.41289
0.266894,0.735655,-0.622558,6.56215,-0.865544,2.19127
0.114707,-0.602449,0.789872,9.83547,5.4902,3.3004
0.488297,-0.530364,-0.693023,7.40012,7.18093,-0.648141
-0.367852,0.835542,-0.408111,8.65222,4.45199,0.218725
-0.252906,-0.0128254,0.967406,8.70156,6.86009,1.5718
-0.352143,-0.237299,-0.905364,6.26049,5.62916,-3.91623
-0.127157,-0.725299,0.676589,8.47236,2.70104,3.9434
0.444399,0.591671,-0.672633,6.20171,0.180529,4.11135
-0.192614,0.980531,0.0381915,9.84554,2.05869,-2.15539
-0.0484043,-0.397326,0.9164,6.45027,4.77058,2.55085
-0.588889,-0.268984,-0.76214,4.20222,6.48702,-5.72331
0.783922,-0.569961,-0.246193,8.54324,11.3144,-0.133653
-0.946686,0.321743,0.0163599,3.21248,7.69698,-1.67298
-0.793199,0.527387,0.304465,5.67584,8.56647,-0.595677
-0.328458,0.885914,-0.327524,8.08007,3.54328,0.389631
0.100958,0.858659,-0.502506,6.44229,-0.523259,1.01467
-0.337811,-0.469696,0.815641,5.12682,3.47679,4.07387
-0.0164863,0.178158,-0.983864,6.56617,4.24152,0.986409
0.176016,-0.206677,0.962446,8.66874,6.6702,-0.0623874
-0.0922147,0.706785,-0.701392,9.68571,1.54756,-0.0687924
-0.390427,-0.747119,-0.53794,6.01332,0.283295,-4.27975
-0.80613,-0.368161,0.463262,0.670662,3.38632,3.60871
-0.596456,-0.622961,0.506122,2.63672,-0.328443,3.08267
0.791489,-0.610629,0.0260382,8.0114,10.8384,-1.4523
0.13992,0.25447,-0.956905,7.03562,3.97989,2.08599
0.489855,0.672587,-0.554679,5.47804,-1.41691,3.0513
0.585045,0.562703,-0.584027,5.33675,-0.240458,4.35725
0.54982,0.286438,0.784635,6.00264,6.04428,-5.94341
-0.973643,-0.212701,-0.0823306,-0.66964,3.52646,-2.85296
0.426756,0.72923,0.534886,6.20082,1.0894,-5.72823
0.204938,-0.545794,0.812471,9.85711,6.00402,2.83009
0.967058,0.138318,-0.213698,-1.58644,9.08781,-3.22483
-0.374098,0.37595,0.847769,7.87266,8.83234,-0.0645002
-0.919445,0.156281,0.360829,2.47293,9.10103,-0.456982
0.204119,0.956218,0.20972,8.91039,0.197603,-4.49062
-0.614385,0.782816,-0.0986374,5.78827,4.43983,0.342939
0.168981,0.978796,-0.115777,6.37778,-0.830651,-0.873303
-0.185936,0.917336,-0.352027,7.4142,1.75627,0.610171
0.803893,-0.39777,-0.442193,3.95688,8.29791,0.736404
-0.867236,0.49701,-0.0297114,4.51817,7.69646,-1.27948
-0.74073,0.645921,-0.184679,5.83385,6.94438,-1.03879
-0.673732,-0.565785,-0.475366,1.24494,1.86293,-3.47655
-0.268472,-0.448425,-0.852548,7.75684,4.44921,-5.13172
-0.172379,-0.272672,0.946539,6.30608,4.97401,2.82606
0.852349,0.502337,0.145463,0.0598525,1.58212,-6.9924
-0.822308,-0.464954,-0.328066,0.19728,1.91592,-3.06193
-0.0647137,-0.729777,0.680616,9.10424,3.17817,3.6374
0.282324,-0.958969,-0.0259046,11.8195,3.79925,-3.31181
-0.629132,-0.391179,0.671693,3.94546,3.10002,5.93947
0.505942,0.542676,-0.670467,6.04372,0.702212,4.7098
0.609994,0.354263,-0.708805,5.53466,3.66089,6.57907
-0.375859,0.760516,-0.529477,9.28034,5.06982,-0.203028
0.622896,-0.304868,0.720455,6.35768,9.07276,-3.11218
-0.835945,0.14526,0.52924,4.3816,9.76493,0.887413
0.743666,-0.573308,-0.343918,9.16,10.9866,0.256726
-0.482279,0.124879,0.867071,7.50403,9.19565,3.89492
0.0222893,-0.69288,0.720708,9.88444,4.33971,3.39169
-0.970374,0.0909451,-0.223839,1.78885,4.50858,-3.87863
-0.25141,-0.947052,0.199714,7.97633,-2.20371,-1.26442
-0.100139,0.222981,0.969666,8.9698,7.21626,-0.62961
0.701379,-0.581232,0.412598,8.72492,9.60744,-1.03285
-0.0784933,0.792714,-0.604519,8.80295,1.19638,0.253204
0.979613,0.038038,0.19726,0.957551,8.15227,-7.22779
-0.112189,-0.612457,0.782502,7.84597,3.24332,3.85064
-0.444054,-0.893664,0.0646547,4.89034,-2.12762,-1.32512
-0.550986,-0.83196,-0.065249,2.72009,-1.5167,-1.42864
-0.333854,-0.804779,0.490788,5.89782,-1.88345,1.28411
-0.853045,-0.513679,-0.0919115,-0.652414,1.3806,-1.81226
0.721909,0.638701,0.266287,0.773395,0.583426,-6.65169
-0.0812142,-0.145993,-0.985946,8.22416,5.04255,-1.70437
0.849987,0.0352605,0.525622,4.17478,6.69791,-6.86676
0.158516,0.353101,0.922059,7.66947,6.67146,-4.15066
-0.635822,0.34499,0.690444,6.32219,10.5545,0.898214
-0.558624,0.535458,0.633423,7.06011,9.53568,-0.775711
0.73238,0.678844,-0.0528247,1.05076,-1.0234,-4.78576
-0.790987,0.390849,0.470719,5.13317,10.1541,0.0537523
-0.713056,-0.700772,-0.0216818,0.441028,-0.308799,-1.20743
-0.455556,0.441668,-0.772915,9.38361,5.77457,-0.938462
-0.0928271,-0.347888,-0.932929,8.52681,5.28779,-3.2386
0.113938,0.94596,-0.303608,5.71689,-0.719212,0.605331
0.457486,0.580884,0.673261,5.68371,2.83977,-5.78356
-0.00690011,-0.998194,-0.05967,9.59439,-0.0189742,-3.13291
-0.307087,-0.548167,-0.777953,7.70824,3.56879,-5.47145
-0.325276,0.154637,-0.932889,5.9588,4.99999,-0.890241
0.651928,0.756231,0.0557169,1.29134,-0.857356,-5.83529
-0.44604,-0.740173,-0.503182,5.01466,-0.154279,-3.7866
-0.000267117,-0.960744,0.277436,10.6589,-0.99682,-1.61987
0.469831,0.782529,-0.408543,5.08625,-2.20727,1.48929
-0.369824,-0.922227,-0.112812,5.60055,-2.0497,-2.03597
-0.429304,0.548904,-0.717219,9.73764,5.46189,-0.879327
0.845708,-0.4993,-0.188357,7.19297,11.6187,-0.781364
0.00958243,-0.990489,0.137257,10.6407,-0.563335,-2.30755
-0.148279,0.987066,0.0609425,9.94759,1.93195,-2.34967
0.560405,-0.229959,-0.795654,4.9397,7.11835,1.19456
0.685188,0.10955,0.720081,6.37716,7.43269,-6.05873
0.359897,0.829155,0.427757,7.00935,0.549371,-5.55286
0.0361995,0.710923,-0.702337,9.40253,0.848499,0.187343
-0.070381,-0.622442,-0.779495,8.40243,4.08575,-4.23207
-0.746913,-0.123925,-0.653272,2.47652,6.13309,-4.85475
-0.959214,0.218366,-0.179514,2.35873,5.31942,-3.45572
0.147677,0.8472,-0.510337,6.30104,-0.80315,1.15635
0.0341203,-0.839235,-0.542698,7.63556,2.30113,-3.71949
0.716729,0.64894,0.255296,0.767666,0.50644,-6.63466
0.0108337,0.648448,-0.761182,9.59415,1.18047,0.103818
0.283957,-0.76806,-0.57398,8.76255,5.5514,-2.22826
-0.533146,0.169359,0.828899,7.33172,9.59628,3.85753
0.460906,-0.450496,-0.764604,7.12232,7.26452,-0.509858
-0.668125,-0.496176,-0.554453,1.50583,3.22485,-4.11821
0.141809,-0.558942,0.816991,9.61818,5.64738,3.14039
0.316963,0.763903,0.562127,7.36531,1.19949,-5.71974
-0.402013,0.90977,-0.103463,7.19723,3.24813,0.0830656
-0.245594,0.240384,0.939095,9.12579,7.35073,0.44774
-0.937558,0.0341868,-0.346144,2.08075,4.18204,-4.47615
-0.96762,0.169083,0.18741,0.991678,8.13677,-1.55509
0.354,-0.722994,-0.593265,8.8761,6.27768,-1.79522
0.462546,0.882838,-0.081542,5.47831,-1.79865,-2.46661
0.512287,-0.691434,-0.509393,9.57919,7.7647,-1.06149
0.687903,-0.576061,0.441524,8.79102,9.60807,-0.928029
0.689644,0.354229,-0.631595,4.82531,3.04576,6.45759
0.634514,0.0374808,0.772002,6.98039,8.08737,-5.74957
-0.161387,0.586268,0.793879,9.14356,6.72013,-3.19698
-0.684723,0.492601,0.537121,6.35704,9.71236,-0.376178
0.624861,-0.117371,0.771863,7.22216,8.67098,-5.30686
0.827663,0.398454,-0.395233,2.92537,0.0774189,5.21919
0.086616,-0.434659,-0.89642,8.49595,6.17946,-2.41181
-0.570297,0.0887659,0.816628,7.24394,9.36279,4.23656
0.676981,0.719764,0.153741,0.904216,-0.42104,-6.30979
-0.273184,0.305659,-0.912109,7.08437,4.43489,-0.36357
-0.611129,0.567409,0.551877,6.94231,9.23295,-0.895906
0.0377142,0.933354,-0.35697,6.02707,-0.239817,0.817185
-0.117627,0.411,0.904015,8.84195,7.2846,-1.51844
-0.215649,0.118697,0.96923,9.18512,7.15698,0.986835
0.951318,-0.2299,0.205282,3.22348,10.3113,-5.18958
-0.559289,0.147877,0.815676,7.2888,9.58215,4.02322
0.911606,-0.295344,-0.285914,3.06217,11.65,-1.31069
0.876303,0.170202,-0.450693,1.03632,7.95973,2.74547
0.812249,0.358239,0.460344,2.21271,3.72098,-7.28212
0.97792,0.172675,0.117709,0.0731726,6.74286,-7.33006
-0.156419,-0.268109,-0.950606,8.13115,5.14424,-2.94168
0.177231,0.936513,-0.302542,5.59505,-1.116,0.497331
-0.164132,-0.0854826,-0.982728,7.86395,4.86859,-1.75193
0.259886,-0.886912,-0.381898,10.5958,5.05685,-3.0218
-0.490682,0.868939,-0.0646208,6.39062,3.71329,0.34095
0.0261002,0.960775,-0.276097,6.00186,-0.268555,0.577664
-0.153719,-0.986934,0.0482869,8.48589,-1.67088,-2.26985
-0.334398,0.0510316,-0.941049,5.79658,5.22832,-1.55459
0.260591,0.354955,0.89783,7.33842,6.42879,-4.74888
0.696066,0.42622,-0.57778,4.45303,1.34075,6.16358
-0.0447123,-0.553342,-0.831753,8.66992,4.71003,-3.9672
0.624868,-0.751363,0.212116,10.1639,7.75175,-1.41221
0.725386,-0.597317,0.342094,8.58251,9.58788,-1.29709
-0.931753,-0.0591441,-0.358243,1.586,3.92482,-4.35895
0.3172,0.457134,0.830911,6.86113,5.41256,-5.29745
0.110137,0.714469,-0.690944,8.85239,0.481573,0.581793
-0.722813,0.217286,-0.655994,4.75886,6.91142,-3.88639
0.433799,-0.58265,0.687268,11.5794,8.19705,1.7345
-0.583737,-0.805544,-0.101733,2.15908,-1.3067,-1.49811
-0.150424,0.981365,0.119566,10.3221,2.06513,-2.71337
0.0315035,-0.843897,0.535579,10.6886,2.7273,1.52177
-0.917747,0.394135,-0.0489646,3.99336,7.63699,-1.59122
0.620978,-0.0675144,0.780915,7.28721,8.59729,-5.41917
-0.751504,0.361,-0.552196,5.74864,7.24586,-3.36466
0.520757,-0.853449,-0.0209097,11.6882,6.25728,-2.67019
0.747967,0.0685309,-0.660188,2.68825,7.96419,4.13825
-0.168919,-0.83471,-0.524142,7.36616,0.620969,-4.48642
-0.78243,0.579978,0.226777,5.72081,8.06636,-0.585374
-0.978953,0.00609377,0.203997,-0.478539,7.12955,-1.4276
0.306992,0.921632,-0.237384,5.31681,-2.30527,-0.328916
0.17208,-0.0816205,-0.981696,7.72492,7.25318,1.2086
0.309471,0.945275,-0.103355,6.13875,-1.61341,-2.00939
-0.821999,-0.33497,-0.460557,1.00315,3.88153,-4.19084
-0.112231,-0.0787149,0.99056,8.62888,6.54203,0.912533
0.622055,-0.767088,0.156921,10.2597,7.64638,-1.51695
-0.622494,0.132316,0.771358,6.93331,9.51226,3.81395
0.444565,-0.809971,0.382505,11.8062,6.75035,-0.319835
-0.569939,-0.0862232,-0.817151,4.45424,6.63454,-4.3177
0.962433,-0.270882,-0.0186085,2.78419,11.6616,-4.19743
-0.0910362,-0.427515,0.899413,6.19225,4.55483,2.746
0.849665,-0.523579,0.0627283,7.2578,11.0455,-1.85572
0.651636,-0.246886,-0.717229,4.20958,6.89359,1.17084
0.27441,-0.805678,0.524959,12.475,6.56071,1.40347
0.597368,0.577927,0.556015,3.89273,2.09649,-6.17553
0.626726,0.622242,0.469074,3.00039,1.48961,-6.30917
-0.705397,-0.63174,0.321435,1.07518,-0.309159,1.53423
-0.0946434,0.706085,0.701774,9.84189,5.35165,-5.07144
-0.743418,0.654147,-0.139362,5.66684,6.80621,-0.874499
0.436424,0.841161,-0.319346,5.00137,-2.62169,0.0557875
0.0467221,-0.60974,0.791223,9.62565,5.14893,3.37928
0.341834,-0.443573,-0.828488,7.52623,7.39392,-0.845586
0.232392,0.256379,0.938224,7.76606,6.96333,-4.11028
-0.761429,-0.0808434,-0.643188,2.59887,6.18293,-4.79549
-0.745559,0.578218,-0.331369,6.47063,7.38641,-1.79584
0.198329,-0.772131,0.603721,11.8446,5.95801,2.09167
-0.645316,0.144278,-0.750168,4.79297,6.86158,-3.52861
-0.116336,-0.960124,-0.25422,8.49146,-0.0652598,-3.64509
-0.87351,-0.385216,0.29764,-1.13789,3.07472,1.21859
0.932076,-0.128187,-0.338824,1.37463,11.0549,0.0106297
-0.633509,0.350179,0.689957,6.33526,10.5488,0.864397
0.908814,-0.0705436,-0.411194,0.991846,10.356,1.39394
-0.848114,0.498424,0.179656,5.00229,8.28981,-0.7579
0.39231,0.87133,-0.294748,5.069,-2.66194,-0.126921
0.125118,-0.612283,-0.780676,8.02734,5.33561,-2.73359
-0.121954,0.888116,-0.443145,7.31081,1.17537,0.696844
-0.709522,-0.311041,0.632323,3.539,3.62385,5.82182
-0.565652,-0.738917,-0.366114,2.54537,-0.909787,-2.60713
0.295689,0.903797,-0.309384,5.25812,-2.21434,0.116576
0.614693,0.134997,0.777128,6.55921,7.36374,-5.90917
0.553664,-0.0452081,0.831512,7.54198,8.48909,-5.13315
0.406355,-0.901636,0.148078,11.936,5.00216,-2.57551
0.446788,0.439577,-0.7792,6.50622,2.35819,5.33056
0.506049,-0.715539,-0.481579,9.92596,7.83811,-1.16783
-0.0414855,0.811405,0.583011,10.1222,4.29618,-5.68083
0.0165545,0.97025,-0.24154,6.11668,-0.208102,0.43639
0.0731175,-0.511072,0.856422,8.91897,5.49184,2.91748
0.0448702,-0.969329,-0.241635,9.58224,1.18718,-3.97488
0.128302,-0.18637,0.974066,8.65886,6.64578,-0.0671357
0.621058,0.719369,0.311119,2.14306,0.522978,-6.30969
-0.0136004,-0.89667,-0.44249,8.30656,1.23653,-4.13645
-0.977695,0.187627,0.0943895,1.06646,7.85435,-1.77138
-0.366913,0.710333,0.600668,9.00947,6.84872,-3.46654
-0.0850689,-0.859725,-0.503624,7.66263,0.965884,-4.29623
0.513464,-0.75408,-0.409533,10.6029,8.03977,-1.3642
-0.43353,0.885498,-0.16717,7.04997,3.59876,0.305068
0.541471,0.794725,-0.274264,4.62352,-2.44549,-0.0201896
0.476265,-0.0249058,0.878949,7.79421,8.20291,-4.49616
0.835135,-0.46467,0.294332,6.77204,10.1858,-2.67057
-0.24369,0.953059,0.179702,10.4689,2.51249,-2.80887
0.176835,-0.412804,0.893489,8.69495,6.0443,1.73469
0.82895,0.523829,-0.196077,1.3943,-0.624987,-2.03059
0.791452,-0.484689,0.372398,7.29343,9.91238,-2.26531
0.115508,-0.739744,-0.6629,7.45494,3.64432,-3.11295
0.243934,0.703278,0.667754,7.56907,2.197,-5.72943
-0.265886,0.90065,-0.343708,7.85396,2.75994,0.485835
-0.824325,-0.564421,-0.0437895,-0.577351,0.944422,-1.43804
-0.201539,0.257284,-0.945086,6.35957,4.21637,-0.184087
-0.0611595,-0.705319,-0.706247,7.90321,3.2375,-4.08768
-0.650306,-0.42637,0.628737,3.69762,2.81839,5.88947
0.249702,0.90225,0.351559,8.91027,0.516137,-5.19839
-0.107837,-0.0893356,-0.990147,8.06509,4.88492,-1.58502
0.8487,0.0751662,0.523506,3.94043,6.43869,-7.00514
0.738504,0.62473,0.253624,0.712109,0.59162,-6.67062
0.235113,0.376768,0.895973,7.32672,6.34414,-4.75877
-0.308489,0.404599,0.860892,8.37403,8.08913,-0.732938
0.984925,0.0738409,-0.156432,-1.61188,9.2834,-3.88903
0.56863,-0.267981,-0.777719,4.93329,7.03461,1.00525
0.0650106,0.984818,-0.160959,6.30506,-0.377729,-0.0701734
-0.126529,0.970259,-0.206366,7.18191,1.03852,0.162259
-0.709955,0.704247,4.42535e-05,5.59066,6.13142,-0.283653
0.805898,-0.314758,-0.501454,3.35908,7.74252,0.951995
-0.559782,0.752238,-0.347538,7.82862,5.74293,-0.401413
-0.444477,0.205304,-0.871946,6.27928,6.21441,-1.52148
-0.25904,0.823443,0.504817,9.93409,5.37553,-4.58785
0.88738,-0.13344,-0.441305,1.38897,10.2273,1.30507
-0.615924,0.699893,0.361647,7.06728,7.69761,-1.24018
0.774312,0.448374,-0.446543,3.29201,-0.310915,5.69627
-0.399305,-0.611918,0.682724,5.39474,2.02163,4.27653
-0.177468,-0.833333,-0.523508,7.33592,0.595143,-4.49462
-0.452508,0.468475,-0.758793,9.52043,5.7212,-0.928223
0.198718,0.802902,0.562013,8.55499,1.63909,-5.77719
-0.706439,0.452995,-0.543819,6.63097,7.35669,-2.76092
-0.704228,0.283604,-0.65087,5.2976,7.06521,-3.59718
0.989448,-0.0292291,0.14191,1.06557,9.13924,-6.81855
0.304835,-0.375946,-0.875066,7.63734,7.45637,-0.666255
-0.720065,-0.683967,0.117027,0.517801,-0.206682,-0.47165
0.0926803,0.25204,-0.963269,7.00413,3.87332,1.87708
-0.376356,-0.915339,-0.143212,5.43132,-1.99958,-2.10363
0.0556953,-0.983969,-0.169422,9.79068,1.10488,-3.74108
0.497515,0.255029,-0.829119,6.20937,5.1633,5.97989
-0.398947,0.377066,-0.83586,8.6093,5.58157,-0.864065
-0.457214,0.872151,0.174089,8.58525,4.00573,-1.70436
-0.115766,-0.0548593,-0.99176,7.88407,4.82984,-1.44526
-0.507005,-0.726751,0.463442,3.45585,-1.43741,2.11566
0.403176,0.87655,-0.262886,5.06454,-2.68789,-0.237927
-0.864389,0.166809,-0.474349,3.54452,5.66154,-4.5671
0.431034,-0.0212286,0.902086,7.96015,7.9598,-3.9564
0.29431,0.0294121,-0.955257,7.27198,7.65193,2.87129
-0.666499,0.700928,0.253929,6.4531,7.50021,-0.82814
-0.133875,0.228618,-0.964267,6.13799,4.12227,0.0397311
-0.805715,0.543259,-0.235995,5.80745,7.41664,-1.66518
0.631193,-0.679013,-0.374882,10.1637,9.81755,-0.272516
-0.503307,0.2055,-0.839316,6.203,6.41975,-1.76873
0.611573,-0.552442,0.56638,9.0322,9.51296,-0.590866
-0.880228,-0.452266,0.143718,-1.55325,2.30781,-0.41871
-0.475435,0.243687,-0.845327,6.58579,6.31843,-1.52036
-0.00432262,0.298694,0.954339,8.66784,7.17673,-1.745
0.280054,-0.561677,-0.778517,7.75032,7.09801,-1.31973
-0.616791,-0.786967,-0.0158431,1.6723,-1.0642,-1.17804
0.0808736,0.334327,-0.938981,7.36096,3.16645,1.85198
0.671977,0.716218,-0.188359,2.45168,-1.5959,-2.37003
0.705088,0.70892,-0.0168484,1.07057,-0.982535,-5.27362
0.590141,-0.37936,0.712615,6.59602,9.09519,-2.61131
-0.767831,0.53324,0.355091,5.86333,8.69449,-0.608631
0.408443,-0.863647,-0.295445,11.6623,6.84342,-2.57764
0.613813,-0.473889,-0.631398,6.33452,6.95345,-0.085718
0.061569,0.410982,-0.909562,7.69687,2.7339,1.70457
0.919741,0.190905,-0.342975,-0.0216154,7.91964,0.48407
0.205703,0.439548,-0.874348,7.38826,2.55819,2.77078
0.109561,-0.753557,-0.648188,7.42972,3.53578,-3.14486
0.949,0.0921932,0.301495,1.55956,6.97526,-7.42301
-0.738056,-0.314618,-0.596899,1.83386,5.04347,-4.82414
0.349056,0.902537,-0.252163,5.16317,-2.58434,-0.258919
0.0175317,-0.166863,-0.985824,8.19169,5.71261,-1.05706
-0.559886,0.0729624,0.825351,7.25679,9.26826,4.2731
-0.697106,-0.222056,0.681714,4.15737,4.52822,5.61114
-0.157685,0.56374,-0.81076,9.78145,2.89018,-0.226887
-0.895001,0.250423,0.369137,3.7613,9.76295,-0.232856
0.958906,0.28325,-0.0164266,-0.54546,5.53939,-6.47331
0.279543,-0.712319,0.643784,12.0525,7.00485,2.15306
0.640454,-0.420706,-0.642515,5.60011,6.80968,0.190573
0.0127841,-0.768442,-0.639791,7.52833,3.02198,-3.5253
-0.4188,0.0115224,0.908005,7.68317,7.86454,3.44444
0.451342,-0.675166,-0.583473,8.87762,7.14005,-1.20364
0.991226,0.0238012,-0.130014,-1.15533,9.48131,-4.20744
-0.376053,-0.644691,-0.665551,7.13186,2.01332,-5.15003
0.102125,-0.931155,-0.350029,9.60946,1.81733,-4.04427
-0.43579,0.833723,-0.339107,8.22954,4.59536,0.20705
