coeff_index,form0,form1,form2
0.0,-0.022616775426452858,0.032410993718803405,-0.36761023298228257
1.0,0.031850912282514875,0.020763231756733155,0.9847289245982194
2.0,0.000705723198179241,0.10375458881984302,-0.010575456443865159
3.0,-0.5625851456725379,-0.021135249661993004,0.002150165653089863
4.0,-0.358421627590188,-0.025317449984908775,0.020872377428855154
5.0,0.010916675979541143,-0.01968996774619024,-0.20112244582483513
6.0,-0.3447736743017912,-0.03797151103428152,0.023866390803342998
7.0,0.5994073461561629,0.007647439115734673,0.01122210152541058
8.0,0.009832190961723926,0.0008679848958387984,0.1050340005671586
9.0,-0.1366054132219264,0.022395900786614555,-0.05096725331318127
10.0,0.00595163383175307,0.047203838928307935,0.18862940388347518
11.0,0.033994155440935016,-0.4885583872360538,-0.0677311200416948
12.0,0.00312690213150788,0.05956484081391513,-0.14344216390160067
13.0,-0.026447192435244925,-0.07874864849601157,0.17750026544395103
14.0,-0.004018406257679766,-0.23693248912782042,-0.027567035296273627
15.0,0.009614422849804408,-0.04029911818021316,0.28277824149567854
16.0,0.06711748401670403,0.10185468271280748,-0.28903393148504336
17.0,-0.025549048157388322,-0.15903726858946782,0.032366423557912964
18.0,-0.01410025288988678,-0.01369442237373688,-0.046219314470268856
19.0,0.05311943479732208,-0.08965534625630375,-0.009804948938719645
20.0,0.0015342470948671773,-0.46286241339644724,-0.03721797080300867
21.0,0.07221830720770939,0.13114501915853247,0.050926661855482065
22.0,0.05845382430786014,-0.5618700523881588,0.013342424341677765
23.0,0.0026415128796953725,0.11124110862591431,-0.16095267543743866
24.0,0.02331873998429886,-0.5549317388583077,0.015497250627242647
25.0,0.10406566267377249,-0.1554166802509352,0.004628157086764553
26.0,-0.03637913238999647,-0.049260829374854896,-0.004026702614296374
27.0,0.2448999336714008,0.03999897066905075,0.02087826277626576
28.0,0.2224750097149777,0.17283999892057159,-0.0011284824918456708
29.0,0.01562569230079491,-0.014453673162630524,-0.2797880369897662
30.0,-0.24259581001283617,0.03380956089969195,0.04366774678895861
31.0,0.1762908833488044,-0.08121152142007365,0.021690439938655333
32.0,0.004227977607558772,0.23395057765554528,-0.04513872495595126
33.0,0.02326433755378957,-0.06407375599825282,0.031723016417666255
34.0,-0.027102633099952145,0.015418892629403918,0.006016244131088206
35.0,-0.013002439590810056,0.08825100565402329,0.012106821722989445
36.0,0.04673390755636407,0.029464641332482694,0.08840144768104936
37.0,0.013843755170979952,-0.0020125528348896625,-0.01640072877338606
38.0,0.03460057827302344,0.01213091385552501,-0.019564288196939065
39.0,-0.011355862852403502,0.03767119462998645,-0.08533141452140311
40.0,0.014249894191959024,0.11315992225719158,-0.10595523472393042
41.0,-0.03261521931300623,0.1284794020977233,-0.05653467283591125
42.0,-0.02218581802279842,0.08526712690702216,0.08750991248398715
43.0,0.025748919810366564,-0.051925342797935294,-0.1267313366849867
44.0,0.034052007466275444,0.07140876325857153,-0.06686121964375726
45.0,-0.0066965763327750715,0.022538368604550944,-0.03931140030763803
46.0,0.012971292750130052,-0.009122886752451051,0.0325560363178893
47.0,0.015783784399982567,0.0033498472973988434,-0.024999838911505607
48.0,-0.013704249378302294,0.020904548992423742,-0.020198302546193894
49.0,0.047576436709753984,0.032011660119434245,-0.008778593191739705
50.0,-0.01873068663936826,-0.016820039013161956,-0.019014891643403812
51.0,-0.07400402913735496,0.016848806136226354,-0.008627026334009085
52.0,0.03574555644187092,-0.040673494891396655,-0.014542839085903505
53.0,-0.03113194540632172,-0.02001755610184511,0.027819711869942927
54.0,0.010615917871202897,0.05277430957988559,0.01661333052698886
55.0,0.010604415826584336,0.0017352581674390881,-0.01693146078064182
56.0,-0.011921391128433946,-0.02906951291805373,-0.016147970192092877
57.0,0.047684262713230306,-0.014181435704829125,0.02256475216871928
58.0,-0.011167314564329385,-0.00426492407876293,0.015709547410862928
59.0,-0.06906417346165653,0.005658281407986191,-0.05557522916749272
60.0,-0.0020334070899573338,-0.031237654677702856,-0.002546894510669944
61.0,-0.0044220828743865735,0.0070306454039461095,0.04260906549669534
62.0,-0.0058864266485381764,-0.0036392636000054652,0.04834204419385033
63.0,0.007385963673836104,0.018483464031770327,-0.0070965190085401
64.0,0.06085105518511296,-0.04502129336648232,0.017063297766859675
65.0,0.0314484995900703,0.007682550595422122,-0.051514830046934836
66.0,0.0736354508208025,0.018819279607225427,-0.02678774102704847
67.0,-0.0027367861695350004,-0.021491498262638922,0.031704554986912756
68.0,0.021550725777617123,0.017140814502998616,0.0019389598807482305
69.0,-0.059706703102279816,-0.011561539418115302,-0.003295451792372727
70.0,0.011827500426024786,0.036612074703292814,-0.03955492533338471
71.0,0.005674331990412823,0.002635455510103861,-0.03678170526198075
72.0,-0.02860174573302861,0.029679589913876852,-0.004982772686882483
73.0,0.01545467142118032,0.029534250955187028,-0.05565356381924419
74.0,-0.008032585419468488,-0.05370038280896035,-0.01326947439862033
75.0,-0.007295613104246465,-0.03806875488583509,-0.0003304054340047984
76.0,-0.03092851893179069,0.02340304718593067,-0.021274891942628976
77.0,0.010965068380806997,-0.0005310528253583617,0.017045406943911264
78.0,-0.007830630645015945,0.004864049041837842,0.04604086189268943
79.0,-0.010678540387187921,-0.03205057024988301,0.017327994796704375
80.0,0.003351843029900547,0.016635929213697633,0.049292586360078904
81.0,0.027980962371859014,-0.031629873405240344,0.028474352223935077
82.0,-0.02203713295139558,-0.04741303402752423,0.03320656867665497
83.0,-0.006407894062641943,0.021977513973256393,0.03690921407346883
84.0,0.006756852272792863,-0.00012942519581681905,-0.02350226183397746
85.0,-0.030148102782370557,0.007036471821943066,0.025922797999404987
86.0,-0.0014013882112234681,-0.025462377343882545,0.009492905479747876
87.0,-0.01602519943145021,0.02837921914974352,0.035788130618265634
88.0,-0.020314169171081548,0.0168248328779968,0.02324164750894872
89.0,-0.000847248699455411,-0.0026500336651195545,-0.044394336798633194
90.0,0.0017529943298528505,-0.03678042878609536,0.007728036391076746
91.0,-0.00824729666537503,-0.036097499696765255,-0.0012238903470009762
92.0,0.013575383948889245,0.0014377446226610689,-0.0602867124448805
93.0,0.021486737503759998,0.018535747293975394,-0.010172391296652667
94.0,0.02742530135318772,0.04209389128557503,-0.0317934539174076
95.0,-0.00931405888666543,0.0015256918304731235,0.01701557460327833
96.0,-0.042747290068512495,-0.008665318454339804,0.057887266433511594
97.0,0.02924999993024831,-0.009826756983973754,0.006307493884873191
98.0,0.017504698397933255,0.0026221849987243685,0.004013625177861239
99.0,0.011059236082313843,0.006661051879813339,-0.014540789072242669
100.0,0.017808534095153986,-0.011324290425907059,0.04821895610031005
101.0,-0.011128951333242957,-0.0014806054259789926,-0.010815930360124017
102.0,-0.006306332963200174,0.00396867830165692,-0.028614790161167625
103.0,-0.02849650424826297,0.0034966059065056542,0.02487430341146078
104.0,0.010573746136979716,0.014853793327284398,-0.006978328037737856
105.0,0.001645782979126811,0.022715536942279884,-0.023884869514958093
106.0,0.01597325076277953,-0.030742493474916602,0.025295203322473887
107.0,-0.005793126471686906,0.012703499380875534,-0.0038323036998411416
108.0,0.017710369744337737,-0.03623433184754792,-0.0017225752437663132
109.0,-0.01645352090512669,0.03196792935333259,0.013799649814546788
110.0,0.014932871487141798,-0.026653497962693347,-0.023254620040646722
111.0,-0.007646556903689328,0.0147844639656042,0.004854136029692968
112.0,0.02535148835214838,0.008355385096052468,0.01579976616163991
113.0,-0.003339041230581384,-0.012214764730238827,0.01869360982543319
114.0,-0.015226996945570226,0.010147954244015168,0.005470992935361169
115.0,0.0003072703921687148,0.005680359713020604,-0.009365987835936918
116.0,0.022233367166106015,0.012493468937488462,0.007775600056361599
117.0,0.007441976618540154,0.008439209113552892,-0.022811809032315663
118.0,-0.006774473799535794,-0.014113121664407086,0.02546204580924705
119.0,-0.01966652173726052,0.002857393447615426,0.015481576903880955
120.0,-0.0008860259789387348,-0.01808680668832401,0.005702681579526852
121.0,0.004698467486251459,0.012290393552733259,0.019031265755135293
122.0,0.007733399810633835,-0.023879104928680582,-0.035240010145278076
123.0,0.004356287947899664,-0.00898496284353404,-0.001370356282463871
124.0,0.02470274075051998,0.0072986544775796025,-0.009303337672968882
125.0,0.005351997674060811,-0.013222754402632389,-0.027788570668333352
126.0,0.0018163837518530668,-0.001954252235817129,-0.003640619272916721
127.0,-0.001304339446698072,0.00041413350138126524,0.0064157531230401325
128.0,-0.0104611046961447,0.017402514510622615,-0.01990408953212086
129.0,-0.015611254837539315,-0.010701679311439066,0.012655845379362565
130.0,0.01289047412388258,0.0064790517191447876,0.021872600110298963
131.0,-0.00044609937202315446,0.00465271197591046,-0.01938997201964818
132.0,-0.016084785454580836,-0.006292445643155959,-0.002398482019563008
133.0,-0.0038252256671029304,0.0022299698664226967,-0.0037888708663353482
134.0,-0.0031707639731107045,0.005102430760856507,-0.0027474136121934008
135.0,0.00025493100825040943,0.001902238659543452,-0.0002162120326402197
136.0,-0.012042887455522011,0.006528638418407838,0.015582038175661297
137.0,-0.003870795012771995,-0.0003702139283646988,-0.010822801183673887
138.0,-0.015668999128321117,-0.014747070541570024,-0.012592471260868812
139.0,-0.021698000960143352,-0.005524549911088925,-0.014649757232739829
140.0,0.0022549927225373094,-0.007129144609797829,0.0016029216761215383
141.0,0.009979947503138712,-0.0071530403455780074,-0.0076430727991951605
142.0,-0.005699296600245567,-0.011330075928220605,-0.0192571666487115
143.0,-0.0067094092447891615,0.00836527209124293,-0.00010622742686753517
144.0,0.014255621870464582,0.0011658070065484446,0.006971041241161978
145.0,0.010403779367857177,0.004057184417869593,0.0026110032422995083
146.0,0.009157698645749383,0.0051151853256674595,-0.011392641493809669
147.0,-0.0015149535992365947,0.0018178171261935155,-0.0008035841895972294
148.0,0.009924918631388899,0.015251513406778903,-0.006919455999657282
149.0,0.008924062791792033,-0.0006963333632210268,-0.008095358730804716
