x,y,z,form0_x,form0_y,form0_z
2.64536,-0.459483,-0.728573,-0.0646885,-6.37297,-0.0939609
1.20165,-0.994913,0.898032,-4.84271,-3.82841,-0.656595
0.441578,-0.903185,0.103327,-4.93116,-2.17637,-1.03974
-2.76025,0.348914,0.623007,1.0353,6.06993,0.522875
0.120087,1.07983,-0.406803,5.43098,0.270803,-0.971518
0.904194,-2.67486,0.567241,-5.11764,-1.60454,0.736137
2.3319,-1.21542,0.776892,-2.98773,-5.73251,0.172349
-0.234205,2.30294,-0.949151,5.89237,1.44701,-0.0759072
-1.97757,-0.493664,0.999268,-0.453909,6.37022,0.181234
-2.73954,1.03022,0.375437,1.85553,4.8761,0.842894
1.08702,-0.50305,-0.597023,-2.20753,-5.50502,-0.583516
2.52149,0.656039,0.795897,1.16377,-5.91436,0.460681
-0.332298,-2.92663,0.3258,-5.82367,1.24875,0.559845
-1.87033,-1.63587,-0.87463,-5.21611,4.75108,0.25237
1.18248,0.213008,0.602013,0.2814,-5.85906,-0.49099
-0.511919,-2.61389,-0.748134,-7.34061,0.430205,0.322532
1.95261,0.196859,-0.999297,1.52418,-6.86366,-0.200636
0.115017,-2.30038,0.952911,-5.62456,0.473872,0.552763
-2.85216,-0.229135,0.508021,-0.0812218,6.26153,0.729397
2.23282,-1.06607,0.880383,-2.88395,-5.73531,0.163984
0.915563,0.403615,0.0340472,2.05727,-4.83785,-0.801131
0.745554,-1.15359,0.779455,-5.7903,-2.73754,-0.711022
2.27698,1.01418,-0.870239,3.11504,-5.91668,0.000716405
-0.56889,0.844953,0.192065,4.38425,2.5471,-1.21638
-0.958683,0.448926,-0.337258,1.963,5.01443,-1.4697
1.21171,-0.262371,0.649676,-1.61671,-5.38712,-0.498957
-1.87751,-0.773985,-0.999526,-4.21091,5.99514,-0.247607
-0.0905007,1.62317,-0.927304,6.31068,0.907094,-0.551413
0.0840289,1.60511,-0.919671,6.46267,0.477886,-0.569436
1.62904,-1.38043,-0.990809,-4.25077,-6.30816,-0.166271
0.180664,1.18244,0.594848,6.1161,-1.64885,-0.711416
1.93784,1.92703,0.680349,4.55239,-4.33342,0.380111
-0.575781,2.34432,-0.910279,5.54345,1.89966,0.0395796
-1.23015,-0.739277,0.825231,-1.65688,5.65917,-0.735032
-1.54826,-0.547435,-0.933796,-3.95521,6.09903,-0.808842
1.09834,-2.78889,-0.0724074,-5.58001,-2.28428,0.648578
-1.58016,-0.631103,-0.954419,-4.11493,6.06834,-0.734856
-0.677281,2.75084,-0.553292,5.06728,1.39612,0.555873
-2.55881,1.55929,0.0838132,2.22433,4.32201,1.09142
0.500128,-1.09624,-0.60652,-4.89944,-3.21114,-0.802043
-1.97423,-2.01196,0.574093,-4.09726,4.41846,1.07542
2.60731,-0.685573,-0.718106,-0.662962,-6.39547,-0.0703119
-2.02429,2.17188,-0.247182,3.42921,3.99487,1.07895
-2.81588,-0.966296,0.21295,-1.57594,5.79277,1.39861
-2.21796,-1.4855,0.742842,-2.37817,5.4734,1.20661
1.44586,-2.03566,-0.867818,-5.99406,-4.75509,-0.0505884
0.985285,1.27806,-0.922397,5.58274,-3.60523,-0.354377
-2.49161,1.65895,-0.114993,2.41275,4.39324,1.09008
1.7229,-1.09401,-0.999164,-3.52867,-6.43516,-0.159774
1.12749,0.312768,-0.557867,1.74636,-5.57834,-0.620218
0.454444,-0.9246,-0.244082,-4.74706,-2.6658,-0.943891
-2.58425,1.51991,0.0619587,2.1736,4.34097,1.08924
1.06271,-1.93871,-0.977514,-6.38307,-4.45058,-0.15277
1.2516,0.0783852,0.666003,-0.155355,-5.87521,-0.436612
-1.84153,2.08758,0.621081,4.47043,3.30303,0.960564
0.918267,0.494577,-0.290043,2.72937,-4.56166,-0.800603
-0.755715,-1.07692,0.729129,-4.4368,3.97566,-0.662399
-0.18111,1.19957,-0.617158,5.58694,1.65278,-1.0001
-0.877774,-2.86298,0.104563,-6.13984,1.75736,0.478066
2.35436,-0.867706,0.860666,-2.37685,-6.00208,0.205673
0.720763,0.737412,-0.247661,3.74668,-3.58417,-0.883613
0.811544,-0.923105,-0.636976,-4.24686,-4.17287,-0.719125
2.67155,1.04735,0.493898,2.201,-5.3428,0.440375
-0.98506,0.916099,-0.755808,3.15765,5.41429,-0.990796
-2.29879,1.08572,-0.840192,1.77054,6.39299,0.496585
-1.76659,0.123971,0.973411,1.94312,6.71998,-0.413586
0.997954,-0.148675,-0.133624,-0.699799,-5.41792,-0.720344
0.455007,-2.79421,-0.556253,-6.48379,-1.69465,0.512521
-0.6176,1.5932,-0.956638,5.21113,2.9081,-0.395895
-0.282021,2.25098,0.963257,7.53988,-0.0445173,0.366551
1.94281,-2.25687,-0.208981,-4.34204,-3.91456,0.548426
1.06748,-0.986057,0.83727,-4.94706,-3.73251,-0.68525
-2.44398,-0.164657,-0.89327,-1.37985,6.41881,0.371255
-0.583086,0.866205,0.293935,4.49194,2.47056,-1.18791
2.24613,-0.0717551,-0.968945,0.576205,-6.90885,-0.15428
-1.15907,2.63547,-0.476665,4.69533,1.79,0.742831
1.15661,2.57075,-0.573857,5.08091,-2.21583,0.113465
1.70414,-1.59832,-0.941724,-4.49087,-6.02863,-0.120248
0.594502,-1.43946,0.896718,-6.14584,-2.10881,-0.524997
-1.40751,-2.48171,-0.521804,-6.17703,2.82191,0.445342
2.48342,-0.664088,0.821172,-1.89585,-6.17189,0.257555
1.72891,-0.871166,0.997949,-2.70326,-4.92356,-0.0168693
-0.0153388,-1.39375,-0.795338,-6.74063,-0.353372,-0.663612
1.2743,-1.52662,-0.999935,-5.00656,-5.69181,-0.22373
0.0528907,2.94993,0.311026,6.73397,-0.266959,0.664229
1.18808,1.45926,0.992984,5.26236,-4.81256,0.0654932
-0.635414,-1.15688,0.733113,-4.71751,3.62623,-0.657672
-0.567454,-2.51037,-0.819064,-7.42071,0.455343,0.311545
1.49365,2.60165,0.0120468,4.63962,-2.37351,0.284811
-2.19505,1.69038,-0.637445,2.90648,5.23585,0.832233
1.26137,-0.797651,0.861603,-4.12731,-4.18231,-0.58569
-1.16411,-0.472799,-0.668696,-3.43305,5.61457,-1.28403
-2.57307,-1.37972,-0.392756,-3.36369,5.38798,1.09996
1.0062,2.74759,0.377444,5.12007,-1.82307,0.398676
-1.02628,-0.169311,-0.28052,-1.60964,5.46113,-1.61177
-2.15016,-0.318907,0.984803,0.0356006,6.45478,0.241105
1.44518,0.903642,-0.955325,4.22755,-5.66031,-0.279825
2.39782,-0.273224,-0.910578,0.142847,-6.73196,-0.128624
-1.82335,-0.877613,0.999722,-1.41391,6.09004,0.177351
2.63478,0.106155,-0.770935,0.815645,-6.46289,-0.0776768
0.346124,-2.41576,0.897788,-5.51559,0.0519952,0.637111
0.998446,-0.137202,0.124883,-0.886479,-5.34581,-0.709906
-2.26283,-1.43345,0.734462,-2.29165,5.51995,1.22022
-0.698033,1.49113,0.935407,7.42813,2.29472,-0.383234
0.496199,1.1981,0.710975,5.73016,-3.30856,-0.704982
-0.777847,-1.46969,-0.941448,-7.17953,2.38394,-0.491659
0.538331,1.49844,0.913076,6.40663,-2.95286,-0.362657
-0.8985,-0.47709,-0.185254,-2.78646,4.8961,-1.65132
-1.1361,-0.850103,-0.813865,-5.12542,4.84263,-0.940304
2.16099,-0.519912,-0.974899,-0.778277,-6.76763,-0.130531
1.55456,0.758732,0.962815,2.57486,-6.41509,0.0274052
-2.93797,0.000501671,0.346703,0.123859,6.25066,0.686087
-0.0771694,-2.07983,0.996693,-5.77212,1.16716,0.369165
0.45975,0.934403,-0.2847,4.56794,-2.24482,-0.906291
-2.07374,1.75841,-0.695113,3.05012,5.19357,0.799656
1.33936,0.558685,-0.835962,3.39122,-5.94792,-0.364134
-0.183982,-1.20473,-0.624157,-6.32843,0.0632309,-0.870193
2.53836,1.56139,0.198309,2.91577,-5.02551,0.373631
-0.790568,0.612498,0.0123347,3.18858,3.92982,-1.41269
1.06008,-1.07994,0.873563,-5.14512,-3.60873,-0.663545
-1.40389,0.246833,0.818452,1.90381,6.16899,-0.774654
2.5315,-1.54864,-0.252412,-3.26529,-5.45623,0.227221
0.251337,-2.50473,0.8558,-5.52269,0.133003,0.638187
2.45587,-1.44566,0.527139,-3.13935,-5.57259,0.208917
1.15645,1.19191,0.940691,4.58797,-5.12162,-0.079572
1.23137,0.613475,-0.781209,3.64366,-5.63909,-0.411689
1.69682,0.802713,0.99242,2.53974,-6.39593,0.0742601
1.17242,-1.26665,-0.96172,-4.45958,-5.83174,-0.306102
-1.10624,-1.2401,-0.941076,-6.52751,3.73897,-0.576387
-1.07421,0.0231428,0.378651,0.502816,5.44419,-1.38088
1.29608,2.14647,-0.861702,5.47325,-2.68895,-0.037242
-0.71596,-1.37793,0.89445,-4.76601,3.76238,-0.433303
-0.532565,1.16935,-0.699037,4.98967,2.91338,-0.97748
-0.250985,-1.00045,-0.24883,-5.26358,1.32161,-1.35363
-2.81073,0.714988,0.435386,1.40421,5.60675,0.644673
-1.42483,-0.0669231,0.819139,1.08757,6.2771,-0.823553
0.265811,-1.04437,-0.386387,-5.24678,-1.89271,-0.941464
2.49545,1.64472,-0.149869,3.2766,-4.91359,0.280776
-1.94477,-1.04947,-0.97773,-4.48884,5.70942,0.0377644
0.327832,0.95234,0.119677,4.7972,-1.77083,-0.961045
0.832321,-2.1763,0.94397,-5.4233,-1.64013,0.415731
-1.8703,0.13129,0.992144,1.98829,6.7082,-0.327423
2.95721,-0.210402,0.263413,-0.395312,-5.68979,0.277048
0.461536,1.02983,-0.490434,5.06575,-1.77395,-0.828457
1.08134,-0.255879,0.458295,-1.58586,-5.29068,-0.602338
0.458046,-1.38256,-0.839386,-5.81934,-2.86823,-0.591628
-1.01242,0.11976,-0.1964,0.134338,5.35994,-1.57791
0.440608,-1.04447,0.499361,-5.70196,-2.00762,-0.897152
-1.11928,-0.844223,0.801469,-2.31056,5.35746,-0.67288
-1.66617,-2.45572,0.252475,-5.33852,3.474,0.6744
2.56468,-1.54536,-0.106817,-3.26404,-5.42627,0.237742
2.65076,1.15244,0.455095,2.36814,-5.26489,0.436556
1.52043,-2.57134,0.159326,-4.68799,-2.94487,0.738258
-1.6328,1.49863,0.97633,5.60306,4.16842,0.0391452
-1.21377,2.3621,0.755019,6.20771,2.13862,0.626912
2.27396,-0.085384,-0.961282,0.540619,-6.88928,-0.150574
0.502284,-2.53009,0.814993,-5.46745,-0.253405,0.649857
-1.45839,0.132913,0.844496,1.62542,6.37832,-0.725546
-2.64937,1.40003,0.0831459,2.06815,4.39806,1.06443
2.08938,-2.02402,-0.416838,-4.15384,-4.6256,0.355907
1.34072,0.813678,0.902024,2.90362,-6.11628,-0.0685163
-0.658927,-2.46444,-0.8345,-7.40492,0.574787,0.310212
0.723692,-2.88206,-0.236897,-6.03237,-1.69498,0.615065
0.565467,-1.7707,-0.989981,-6.59838,-3.48542,-0.25895
-0.847882,1.73663,0.997723,7.42721,2.56076,-0.151996
0.289218,-0.958535,0.0493314,-5.08128,-1.66965,-1.07588
0.340246,2.1773,-0.979029,6.35963,-0.304008,-0.226718
-1.09141,1.28101,-0.948394,3.68984,5.12115,-0.505171
-2.14367,1.22365,-0.883555,2.07403,6.25483,0.490986
-1.00399,-0.267285,-0.276421,-2.07975,5.35875,-1.62527
1.10267,0.943131,-0.835816,4.89472,-4.81811,-0.40149
-1.12345,0.743563,0.757558,4.81517,4.4684,-0.794326
2.35989,0.00445853,0.932993,-0.197653,-6.38573,0.429534
-0.0591106,-1.6735,-0.945556,-7.0983,-0.376273,-0.459677
1.79174,-2.40597,0.0181093,-4.41901,-3.42643,0.686821
1.42093,1.69432,-0.977426,5.40864,-3.50994,-0.124328
-0.858632,-2.87342,0.045432,-6.20713,1.66496,0.470549
0.543256,-1.13401,-0.669757,-4.92182,-3.3536,-0.767176
1.16393,-0.133473,-0.560075,-0.125039,-5.85107,-0.594648
1.54962,-2.31789,0.615448,-4.54365,-3.05978,0.70751
-1.03341,0.533877,-0.547458,2.18157,5.3593,-1.33081
2.03262,-0.26082,-0.998785,0.0235387,-6.89853,-0.168015
1.01179,-0.166877,-0.224222,-0.661895,-5.46132,-0.706272
-1.53311,-0.0354259,-0.88453,-1.80459,6.45947,-0.959267
0.0377472,-1.74283,-0.966474,-7.04045,-0.88895,-0.389707
1.94839,-1.17156,0.961873,-3.33371,-5.22812,0.122363
-2.86311,0.432343,-0.444917,0.140197,6.51226,0.618821
1.00423,-1.15674,0.883644,-5.35178,-3.40757,-0.630304
-0.340119,-1.08298,-0.502005,-5.74006,0.998686,-1.13847
-0.762193,2.69125,0.603846,6.73731,0.919908,0.708539
0.332027,-2.98131,-0.022586,-5.90533,-0.767211,0.682723
-1.2944,-0.615913,-0.824035,-4.10649,5.71785,-1.02067
0.854981,0.57202,0.237807,2.80732,-4.51148,-0.824521
-0.842022,0.684367,-0.403595,2.98676,4.67727,-1.39646
2.67069,1.33428,0.17,2.72411,-5.11644,0.384604
-2.03921,0.30767,0.998058,2.20898,6.58066,-0.177164
-2.69128,1.29671,-0.158364,1.92509,4.69548,1.01302
-2.54958,1.32466,0.487423,2.16486,4.52688,0.925405
-2.25201,-1.35679,0.777281,-2.17229,5.59124,1.16686
0.791585,0.76894,-0.443193,3.8537,-3.79003,-0.813024
1.96656,-0.869126,-0.988678,-2.33604,-6.5688,-0.103046
-1.04773,-2.38206,-0.798275,-6.84507,1.74733,0.322075
1.18199,-2.36436,-0.765571,-6.27983,-3.88303,0.0982377
1.64524,-1.24661,-0.997938,-4.03558,-6.37422,-0.171151
-1.23344,-0.711989,0.817579,-1.60511,5.67212,-0.748349
1.09268,0.282151,-0.490436,1.53723,-5.51781,-0.654891
-0.57183,-2.31677,-0.922374,-7.37384,0.46729,0.261569
-2.3983,-1.11067,0.765871,-1.72217,5.79916,1.07808
1.31921,-2.55106,0.489556,-4.69593,-2.55183,0.794079
-1.01263,-0.207455,0.25729,-0.597835,5.32274,-1.52297
0.630764,-1.50289,0.928987,-6.11017,-2.14821,-0.464237
2.9992,-0.0563462,0.0234638,-0.0903781,-5.6593,0.232183
-0.593914,0.811489,-0.105758,3.94446,3.24041,-1.32682
0.619877,1.1449,0.716034,5.53409,-3.52801,-0.688274
-2.13126,1.72568,-0.670058,2.98461,5.21681,0.816496
0.028656,-1.49515,0.863366,-6.20132,0.436405,-0.413929
-1.37195,0.550895,-0.853201,1.54832,6.31352,-0.733624
-0.926298,-0.574706,-0.414824,-3.34287,4.88817,-1.57062
1.17924,1.21472,0.951702,4.61318,-5.14057,-0.0510684
-0.152542,-1.00917,0.202098,-5.14543,1.32867,-1.2731
-0.249188,1.30262,0.738954,6.87985,0.143817,-0.568716
0.757431,1.93495,0.99696,6.62158,-3.33232,0.192171
1.85743,-2.16236,0.52583,-4.36459,-3.5313,0.632741
-2.70879,-1.16035,0.321665,-1.85662,5.63968,1.55203
-2.16038,0.211081,0.985328,1.89321,6.54908,-0.0665944
2.30619,-1.70172,0.499924,-3.53391,-5.09429,0.280015
2.21624,1.32978,0.811342,2.73734,-5.33733,0.408961
-0.898618,-2.55398,0.706751,-5.55893,2.75238,0.468975
-0.612019,1.14748,0.714624,6.42377,2.37605,-0.696902
0.936923,1.85058,0.997241,6.2188,-3.8413,0.191602
-1.36518,-2.67095,0.0276982,-5.79561,2.96648,0.534484
-1.93909,2.2611,0.205322,4.00221,3.154,1.15557
-1.4426,2.62815,-0.0624543,4.47366,2.18095,1.00598
1.90468,-0.703656,0.999535,-2.41022,-5.13287,0.051073
0.929371,2.81798,0.253723,5.11421,-1.61654,0.406745
-1.2936,-0.0991401,-0.711579,-1.93399,6.16275,-1.23137
1.04023,0.158151,-0.318807,0.871185,-5.51812,-0.692196
0.63907,1.05575,0.642967,5.23108,-3.57508,-0.702206
1.40928,-1.26756,-0.994521,-4.28083,-6.20952,-0.232031
0.713437,-2.83422,-0.385683,-6.18084,-1.84396,0.571493
-1.12865,-0.421106,0.606157,-0.814017,5.53274,-1.19297
0.22241,1.27215,0.705658,6.37533,-1.9314,-0.626822
-0.938603,-0.356338,-0.0889987,-2.10624,5.09354,-1.65119
2.09128,0.159915,0.995247,0.0809155,-6.4778,0.389564
-0.566791,-2.39353,0.888061,-5.61522,2.25866,0.414511
-0.256091,-1.20795,0.643788,-5.50408,1.69676,-0.778657
-0.94641,-1.23679,-0.896694,-6.64574,3.43258,-0.601116
-2.29208,-1.92888,0.0926695,-4.03811,4.58311,1.34645
2.36646,1.18183,0.764047,2.46078,-5.38627,0.430853
0.0532222,2.35645,-0.934087,6.12465,0.79822,-0.134254
-1.34494,-0.678676,0.869734,-1.48796,5.73034,-0.715918
-0.840753,0.659064,-0.363188,2.95732,4.62238,-1.41396
2.93613,-0.147281,0.341655,-0.36909,-5.70131,0.287763
0.932175,-0.484261,-0.313636,-2.38439,-4.90153,-0.734627
1.72385,2.43674,0.173403,4.65173,-2.96351,0.302191
-1.91299,-1.21335,0.964156,-1.91669,5.83691,0.490255
-0.349153,-0.993546,0.321558,-4.87308,2.25958,-1.30936
0.661313,0.76494,-0.14906,3.81434,-3.41758,-0.901076
-1.03694,2.49915,0.708476,6.45533,1.61284,0.668647
-0.219512,-1.00935,0.254548,-5.06896,1.69772,-1.28437
1.78096,-1.2751,-0.981713,-3.81078,-6.38705,-0.130061
-0.940609,1.4469,-0.961662,4.23076,4.39123,-0.410946
0.0916027,1.3165,0.732915,6.62859,-1.4508,-0.586965
0.436068,-0.90024,0.0242213,-4.89742,-2.1825,-1.04516
-1.98246,-1.17213,-0.952974,-4.59997,5.5657,0.136461
-1.8966,0.281018,0.996575,2.23888,6.63938,-0.279427
-0.101848,2.63439,0.771396,7.34392,-0.270324,0.614856
2.6758,1.31417,-0.193505,2.99676,-5.15382,0.281316
2.68117,0.30268,-0.715904,1.09746,-6.38942,-0.0543576
-2.36933,-1.30197,-0.710706,-4.13432,5.49661,0.53639
0.365343,0.941896,0.14294,4.74527,-1.9022,-0.956532
2.94034,-0.455616,0.220302,-0.725618,-5.76544,0.264699
1.52654,1.22263,-0.999023,4.70531,-4.97854,-0.210538
-2.14848,0.667041,-0.968336,1.17801,6.69328,0.16532
-2.34767,1.82909,-0.217341,2.84335,4.44082,1.06619
0.329944,2.95648,0.222927,6.44589,-0.567154,0.615883
-0.0186418,-2.38442,-0.923128,-7.14171,-1.12244,0.205231
-0.917374,-1.163,0.854936,-4.19712,4.39485,-0.47828
-0.227532,-1.48222,-0.865784,-7.08213,0.19907,-0.561946
2.43909,1.39751,-0.584934,3.32926,-5.28961,0.159124
-1.19717,1.58941,0.999948,6.72736,3.40077,-0.109638
-2.97589,-0.372772,-0.04128,-0.657502,6.27845,0.810118
-2.66238,1.32048,0.235575,2.03796,4.45295,1.00917
2.66218,0.694554,0.65997,1.29967,-5.74131,0.447827
0.347017,0.945703,0.121107,4.76503,-1.83965,-0.959517
1.69946,-0.611547,-0.981031,-1.96649,-6.57136,-0.231476
1.51167,2.46925,-0.445607,4.74945,-2.64032,0.163077
1.53958,-2.06259,-0.818975,-5.86419,-4.7541,-0.0153381
1.30618,-2.6817,-0.184212,-5.45077,-2.65137,0.619729
-0.827728,0.673498,0.360174,3.95863,3.58249,-1.2251
-1.14295,0.242065,0.555229,1.60418,5.47268,-1.1911
0.517368,-1.03133,-0.532906,-4.78978,-3.22544,-0.824787
-0.69326,-1.4899,-0.934215,-7.24289,2.05969,-0.488616
1.46479,-2.40917,-0.573044,-5.73854,-3.79937,0.267153
0.0554684,-1.16123,-0.546518,-6.02414,-0.618609,-0.895953
-1.02091,-2.63996,-0.557043,-6.68986,1.73443,0.382346
0.971299,-0.59124,0.505368,-3.17015,-4.51139,-0.710066
0.942437,-1.91439,-0.991009,-6.48895,-4.28351,-0.178298
1.29327,2.70685,-0.0121422,4.69133,-2.09099,0.301342
-0.0321321,-2.87983,0.474965,-5.70758,0.792223,0.61187
1.48361,0.898694,-0.964132,4.16,-5.72725,-0.269677
-2.51996,1.26695,-0.571608,1.84247,5.78434,0.738779
-2.22178,1.68455,-0.615431,2.88261,5.21875,0.844028
0.798424,2.57619,-0.716995,5.75075,-1.58065,-0.0286666
1.68356,-0.692337,0.983732,-2.55438,-4.93299,-0.0316231
0.967242,0.655355,0.555304,2.83527,-4.87561,-0.666072
1.00082,0.0308189,-0.0508511,0.0386653,-5.42779,-0.724359
-1.31893,2.67435,-0.1894,4.55456,1.93771,0.931915
1.89916,-0.110566,0.995223,-0.350021,-6.39527,0.270931
-0.135241,1.46056,-0.845994,6.15849,1.0735,-0.654828
1.00096,-1.80207,-0.998113,-6.28677,-4.49297,-0.200378
1.20984,2.30644,0.796612,5.72959,-3.50961,0.352246
-2.30013,-1.38732,-0.727488,-4.29176,5.42124,0.509357
0.966571,-0.258497,-0.032849,-1.30275,-5.23167,-0.737109
-0.618739,-2.8972,-0.271163,-6.55688,1.1515,0.434655
2.74853,-0.338311,-0.638918,0.0831943,-6.26838,-0.0807484
-2.62859,-1.33012,-0.32428,-3.0803,5.43097,1.21765
2.39649,-0.251861,0.912224,-0.869562,-6.2896,0.361413
1.30389,-2.14141,-0.861862,-6.2101,-4.50566,-0.0394357
0.468052,-2.60933,-0.759101,-6.67868,-1.93742,0.386866
2.25173,-1.89907,-0.325235,-3.78388,-4.9116,0.327278
