x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
-0.397863,-0.928065,-0.139321,1.43608,-0.597771,0.137524,0.144733,0.0863329,0.930433,0.851757,-0.404959,-0.0790622
-0.639216,-0.885165,-0.418623,1.32752,-0.87477,0.126955,0.288929,0.161263,0.613478,0.930777,-0.740581,-0.0440833
-0.379778,-0.932515,-0.117135,1.42985,-0.571546,0.144238,0.153681,0.0688262,1.00472,0.833346,-0.381854,-0.08227
-0.951705,0.798243,-0.652428,-0.556556,-0.662838,-0.00789365,0.559887,-0.59344,0.909668,0.420709,-0.960921,1.00188
1.79671,2.04046,-0.695265,-0.40199,0.408617,0.00253144,-0.550694,-0.404481,-0.687276,0.637387,-0.810455,-0.125258
-0.17825,-0.98434,-0.0264167,1.36911,-0.236041,0.0745647,0.128643,-0.00427081,1.16635,0.630905,-0.156835,-0.173156
-1.25857,-0.202211,0.688441,0.257248,-1.19709,-0.0762805,-0.487168,-0.136457,0.554623,0.079615,-0.974044,0.0752597
-0.723818,1.82007,0.999147,-0.705161,-0.390681,0.0122077,-0.541718,0.657615,0.00843254,-0.133776,-0.138536,0.0164109
-1.64384,0.146687,0.936887,0.0562601,-0.805944,-0.0439745,-0.880192,0.0987125,0.306615,-0.156041,-0.660298,0.0368724
0.823865,-0.686038,-0.372835,0.942077,1.22283,0.227801,-0.129418,0.418467,0.948745,-0.276363,-0.764151,-0.636161
2.08813,-0.918554,-0.959638,0.103206,0.854398,-0.0642124,-0.819214,0.775212,-0.291673,0.675641,-1.62561,0.351687
-0.669087,0.83199,0.361566,-1.5013,-1.13601,0.0650172,-0.447183,0.0690773,0.843928,-0.376143,-0.299894,0.0722153
-2.6727,-1.2892,0.253326,0.201584,-0.467341,-0.131784,-0.0638424,-0.345632,-0.825985,0.263634,-0.796213,-0.503397
-1.03809,2.14043,0.925445,-0.513594,-0.447677,0.100075,-0.363699,0.906839,-0.431198,-0.0569263,-0.305162,0.113429
-2.35767,-1.58716,0.539282,0.273889,-0.557266,-0.157766,-0.144534,-0.511674,-0.700265,0.327588,-0.87506,-0.385717
-0.787021,1.27688,0.865994,-0.942375,-0.970887,-0.165034,-0.268257,0.528463,0.291782,-0.270733,-0.165209,0.0193263
-1.24256,1.00682,-0.916192,-0.591795,-0.746808,0.0184357,0.638264,-0.691295,0.376008,0.528008,-1.22201,0.461415
0.893592,-0.736653,-0.539613,1.08692,1.19073,-0.0344842,-0.387311,0.406731,0.838593,-0.108555,-0.820651,-0.602576
0.211043,1.46034,-0.851415,-1.07224,0.22887,-0.078376,-0.108151,-0.74792,0.473965,0.629608,-0.936612,0.535165
-0.744019,-0.72726,0.281433,1.07986,-1.04672,-0.140616,-0.108904,-0.140461,0.646094,0.645063,-0.671339,-0.0224545
2.39414,1.39597,0.636361,-0.419454,0.476918,0.124447,0.532141,0.123258,-0.682316,0.377578,-0.709389,0.0612254
