x,y,z,wedge_x,wedge_y,wedge_z
2.25173,-1.89907,-0.325235,-0.548759,0.27025,0.223603
-0.955479,-1.03678,-0.807341,-0.249852,-0.190299,1.29738
-0.819317,1.03776,0.735251,-0.266161,0.575431,-1.0939
-1.12733,-0.202467,-0.519238,-1.25299,-0.247087,1.02437
0.374708,2.5193,0.837123,-0.0985939,-0.797517,-0.351025
0.516557,-2.9549,-0.0239607,0.106788,0.463655,0.145004
0.879056,1.60087,-0.984805,-0.150447,0.0263365,1.25234
-1.29737,-0.683771,0.845817,-0.460191,-0.0438736,-1.0091
-2.80011,-0.642525,-0.487937,1.00199,0.12355,0.466989
-0.832162,-1.55752,-0.97221,-0.0871385,-0.0415416,1.42168
0.0988372,-1.49788,0.866681,0.114542,-0.681807,-1.62729
2.23893,1.84813,-0.429275,-0.632922,-0.235704,0.503682
-1.09621,-1.0954,0.892876,-0.284604,-0.0770625,-1.28059
-1.3499,0.81033,0.904931,0.0328334,0.270052,-1.18637
-2.24716,-1.96118,0.185682,0.410145,0.368391,-0.0406243
-0.584812,-1.59242,-0.952804,-0.123805,-0.18487,1.48287
-2.38726,-1.42155,0.627699,0.387959,0.332924,-0.491035
-0.316989,-2.93654,0.301072,0.114166,0.142316,-0.302157
-1.43207,-0.181143,-0.830833,-0.510398,-0.0710699,1.34385
-2.89955,0.689038,-0.197523,0.931797,0.13307,0.156237
-0.668564,2.84222,0.392393,0.156903,-0.900497,-0.336937
0.269315,2.04416,-0.998087,0.031297,-0.0871278,1.43129
-0.718946,-2.00891,0.991025,0.272707,-0.025087,-1.30216
-0.884286,-2.49108,-0.765552,0.186529,0.328388,1.19396
1.00667,2.82297,0.0762308,-0.393825,-1.03509,-0.0646831
2.30716,-0.41257,0.939057,-0.154732,0.102075,-0.746157
-1.42043,-2.6286,-0.155533,0.269478,0.307162,0.216779
-1.08883,-0.21634,-0.456175,-1.34003,-0.304839,0.956577
1.45086,-2.2493,0.73632,-0.496533,0.543771,-0.564313
-2.98881,0.253743,0.0296482,0.958031,0.0979687,0.0239895
-1.14573,0.1745,0.540951,-1.18093,0.118298,-0.766921
-0.0563148,1.08222,0.400453,-0.199393,1.38949,-0.464586
0.56794,0.84866,-0.204654,1.21585,1.62757,0.519524
-0.377032,-1.53308,-0.90695,-0.122305,-0.388888,1.50253
1.43121,-2.13147,0.823444,-0.469072,0.525542,-0.610988
-0.693995,-1.42338,0.909159,-0.236932,-0.320512,-1.44768
-2.0001,2.16175,0.326803,0.40694,-0.615105,-0.424537
-2.6666,-1.37397,-0.0219651,0.635633,0.15424,0.149684
-1.02517,-0.431542,0.460415,-1.3373,-0.551434,-0.622002
1.44291,-0.607617,-0.900733,0.0550097,-0.160617,1.4294
-1.35497,1.15469,0.975555,0.222004,0.126555,-1.20254
1.34015,2.25902,0.779321,-0.42701,-0.449338,-0.386275
1.67989,-1.63957,0.937722,-0.389359,0.467112,-0.604749
2.36373,-1.83997,0.0952989,-0.52227,0.318323,0.0291907
1.54783,0.484338,-0.925741,-0.225834,0.24901,1.42982
0.95816,2.84066,-0.0647372,-0.383937,-1.01693,-0.0249093
-1.86016,-2.14456,0.544293,0.338177,0.297931,-0.398427
0.606009,-2.43342,0.861509,-0.0094574,0.420208,-0.599977
-1.81726,-1.44082,-0.947708,0.861857,0.236642,1.11219
0.482709,1.25567,-0.755854,0.191484,0.813992,1.32068
2.1777,1.9851,-0.322135,-0.591346,-0.330579,0.412498
-1.3391,-0.0502763,0.751306,-0.757884,-0.0713747,-0.918208
0.440267,-1.00851,0.436763,0.658368,-1.49183,-0.997373
0.364316,1.73544,0.973957,-0.178698,0.0122251,-0.654426
2.07973,1.06186,-0.942174,-0.678855,0.145609,1.13623
-2.26109,-0.751123,0.923919,0.45133,0.185573,-0.673351
0.454681,1.18784,0.685459,-0.229576,0.88014,-0.861504
1.33183,0.600577,-0.842295,-0.0383883,0.327691,1.39708
0.415924,-2.82508,-0.517754,0.212059,0.532441,0.585847
1.03191,-2.14976,-0.923085,0.0164289,0.501998,1.01083
-2.29677,1.70568,0.508839,0.590978,-0.301181,-0.533129
-0.726449,2.55572,-0.753923,0.143016,-0.485423,0.961719
-0.382704,2.22406,-0.966478,0.136516,-0.262105,1.48013
-0.65294,0.779532,0.182847,-1.23504,1.54309,-0.4414
-0.93557,-0.490909,-0.331496,-1.36595,-0.77791,0.79736
-1.04678,-0.184863,0.349279,-1.48502,-0.312589,-0.494103
-1.80697,2.31901,0.34147,0.364844,-0.675493,-0.395021
-1.02193,-1.19532,0.904071,-0.287708,-0.129106,-1.34276
-1.28366,-2.54965,-0.519364,0.25586,0.345222,0.667323
-1.10736,-0.42464,-0.580842,-1.04274,-0.432275,1.0935
-2.1387,1.83139,0.578505,0.514343,-0.473911,-0.590681
-0.74883,-0.738576,-0.317615,-1.16548,-1.30827,0.649751
-1.05932,-0.69017,-0.677328,-0.703535,-0.429573,1.18173
-1.27685,2.00298,-0.926883,0.166362,-0.152884,1.09287
-0.370252,1.06607,-0.490461,-0.279979,1.78788,1.09606
-2.20657,-0.652342,0.953632,0.450116,0.167708,-0.703454
-2.26961,-1.93453,-0.187823,0.478944,0.36707,0.18667
-1.31469,-1.09876,0.958046,-0.139176,0.0786679,-1.16113
-1.36786,1.23936,-0.988043,-0.0430085,0.17758,1.18932
-1.48236,-0.65005,-0.924421,0.0646769,-0.071128,1.40204
2.87451,-0.257703,-0.463611,-0.974507,-0.114854,0.711369
-1.88374,0.915151,-0.995546,0.228359,0.0463475,1.00513
0.683451,-1.03316,0.648468,0.583642,-1.11481,-1.19937
2.57741,1.44499,0.297146,-0.710748,-0.235039,-0.153522
1.02315,-1.02022,-0.831776,0.314828,-0.452086,1.37297
2.79841,-1.07341,0.0746084,-0.520427,0.244732,0.0155571
-0.219424,2.9381,0.32334,0.0224476,-0.966406,-0.243254
2.98079,0.227084,0.145013,-0.791429,-0.190744,-0.0181967
-1.09744,0.117611,-0.443493,-1.45206,0.157483,0.908217
0.916235,2.03647,-0.972454,-0.162441,-0.299778,1.11941
2.85814,-0.514917,0.427212,-0.552561,0.0263076,-0.24106
1.26326,-0.946024,0.9067,0.476867,-0.572163,-1.03228
1.23584,-0.311813,0.688296,1.42757,-0.362202,-0.930731
-2.23006,-1.70458,-0.590672,0.811477,0.295303,0.699122
-1.38743,-0.132561,-0.795272,-0.603693,-0.0678599,1.31888
0.582964,-1.0188,0.563377,0.626899,-1.28046,-1.16302
-1.65958,-2.35659,-0.470655,0.333642,0.39417,0.561852
0.0146372,1.61511,-0.92299,0.10904,0.584191,1.59161
1.40203,-0.614195,-0.883019,0.107844,-0.180857,1.42564
-1.63896,0.652494,-0.97177,-0.0153099,0.118341,1.13295
0.152532,-1.02303,-0.259797,0.38838,-1.81129,0.592808
-1.02076,-0.00601578,0.202796,-1.54863,-0.0986142,-0.311992
1.21376,2.7272,-0.171981,-0.408655,-0.942683,0.0623828
-0.313071,1.05463,-0.436138,-0.264336,1.83044,1.06514
-1.04329,-0.526726,0.555844,-1.15571,-0.51114,-0.739586
1.76375,2.21581,0.554661,-0.487321,-0.489732,-0.322105
2.34612,0.203016,0.934909,-0.181557,-0.0282097,-1.18715
-2.73986,1.20837,-0.104802,0.77588,0.0680856,-0.240843
0.227481,-2.96247,-0.238302,0.153314,0.457372,0.323082
-2.26067,-1.97188,0.0186985,0.427319,0.375304,0.0503154
-1.29501,2.57566,0.469568,0.308532,-0.771065,-0.443306
-0.320454,-1.53483,-0.901837,-0.114903,-0.438619,1.50151
-2.1892,0.213679,0.979876,0.472708,-0.00718612,-0.87388
1.48368,-0.00464854,-0.856403,0.29136,0.0444523,1.33632
0.366338,-2.21975,0.968304,0.0994385,0.345868,-0.723409
0.583632,-1.05172,0.603718,0.584418,-1.23233,-1.20346
-0.0924041,1.53828,0.888465,-0.0428654,0.159556,-0.781521
1.16484,1.65287,0.999756,-0.311196,0.0405781,-0.805202
0.675561,2.04863,-0.987576,-0.0999005,-0.275971,1.21117
-1.51946,0.688767,0.943379,0.130477,0.153686,-1.1482
-2.85131,-0.218079,-0.510905,1.00533,0.113467,0.372863
0.810185,2.23316,0.926788,-0.310548,-0.377207,-0.441781
0.521826,-2.74067,-0.613224,0.212015,0.541958,0.634839
1.74067,-1.89064,0.821705,-0.48673,0.540974,-0.566477
-0.691161,1.56991,0.958621,0.28677,-0.0693746,-1.11401
-2.99092,-0.151676,-0.102219,0.969291,0.0907605,0.146423
-2.45147,-1.65197,0.292947,0.456098,0.301619,-0.132984
-0.436327,-2.48879,-0.850021,0.171722,0.341179,1.34988
1.51109,2.01186,0.856502,-0.439339,-0.326488,-0.496144
-0.19414,0.988301,-0.119694,-0.310938,1.83609,0.537403
-0.358646,-2.94394,-0.259628,0.122037,0.234223,0.459961
-2.48645,-1.13572,0.67963,0.460208,0.248754,-0.436922
1.03891,-0.755356,0.698599,0.941958,-0.752304,-0.942044
-0.948063,0.322211,-0.0513736,-1.54281,0.745213,0.170549
-1.1855,0.788221,-0.817182,-0.466015,0.443702,1.16562
-0.515984,1.3917,0.856756,0.118398,0.149283,-1.05235
0.234465,1.99414,0.999969,-0.119674,-0.259913,-0.584603
-1.65642,-2.30311,-0.54734,0.342225,0.394175,0.602269
-0.276314,2.98596,0.0506717,0.0314109,-0.940861,-0.124065
1.94062,-2.27867,-0.117705,-0.483387,0.349156,-0.0927249
-0.335249,2.56954,0.806439,0.093575,-0.876821,-0.431349
-0.981372,-1.87795,0.992905,0.204057,-0.018774,-1.27628
-1.7145,-0.783017,-0.993347,0.567265,0.0552613,1.34827
-1.39645,-1.4585,-0.999815,0.255268,0.13845,1.24875
0.794405,-0.612878,-0.0817103,1.52971,-1.25247,0.351061
1.44104,2.6208,0.134974,-0.439484,-0.903916,-0.0312781
1.27808,1.75484,0.985282,-0.346848,-0.060414,-0.726009
1.62953,1.5673,0.965359,-0.369388,-0.0800547,-0.823284
2.46523,1.2843,-0.626138,-0.748868,0.00893025,0.765624
-1.00946,-0.220525,0.255775,-1.54795,-0.38717,-0.383976
1.06541,1.82054,-0.994,-0.217303,-0.18688,1.1157
0.995307,-2.65072,-0.555645,0.0757001,0.533533,0.487378
1.20476,0.172316,0.622045,1.757,0.280237,-0.943497
-2.03694,2.04702,-0.460225,0.357769,-0.324363,0.342249
-1.55429,0.264187,-0.905933,-0.275639,0.0811913,1.21537
0.252457,1.18266,-0.612211,0.247578,1.21926,1.21749
-0.646802,0.82412,0.304943,-1.18074,1.559,-0.590333
0.181255,1.04989,0.355757,0.142441,1.56685,-0.359134
-0.308246,1.52077,0.893879,0.0653678,0.0930359,-0.903178
1.63069,-0.806871,0.983555,0.359783,-0.29928,-0.72803
-0.871396,0.499394,0.0932056,-1.48419,1.0951,-0.146801
-0.877028,0.764774,0.54818,-0.868443,0.994692,-0.881341
-1.47237,-1.23646,0.997007,-0.00411627,0.158921,-1.09
-1.48689,-2.48353,0.446844,0.311657,0.199721,-0.503545
-1.59556,-2.52388,-0.167165,0.295296,0.334744,0.250307
0.949914,0.559838,-0.441245,1.39681,0.994058,0.822697
-1.29331,-0.731272,0.857633,-0.441796,-0.0365105,-1.0178
-0.224132,-2.52754,-0.84329,0.175825,0.358746,1.2179
0.283353,-0.962466,0.081292,0.775809,-2.01174,-0.153176
-2.13463,-1.32726,-0.858022,1.08735,0.240973,1.04937
1.71182,1.83611,0.859995,-0.459746,-0.290276,-0.551485
2.25693,1.31074,0.79245,-0.584871,-0.222312,-0.74545
-0.927092,1.87588,0.995715,0.444643,-0.339251,-1.07322
2.3699,-1.15991,-0.769601,-0.866639,0.0256579,1.13763
-2.06085,0.358108,-0.995784,0.286261,0.0721987,0.976603
1.21099,-0.933576,0.88217,0.493554,-0.598315,-1.04564
-2.82102,0.730461,-0.405576,0.922501,0.147308,0.290272
0.0848548,-2.63777,-0.769093,0.199874,0.447899,0.951905
-1.23183,0.115449,0.64667,-1.00088,0.034958,-0.848554
-0.305446,-1.1506,-0.587059,-0.24176,-1.33032,1.12288
-1.22717,2.73255,-0.0951541,0.206556,-0.751484,0.00306681
1.33117,-1.10314,-0.962538,-0.189003,0.012881,1.46074
-0.22885,2.31118,0.946574,0.0704747,-0.717133,-0.512349
1.18506,0.0460155,-0.5808,1.27505,0.0116567,1.08155
-0.500093,-2.73007,-0.631348,0.154694,0.301562,1.05899
-0.454133,-0.913948,-0.201725,-0.793074,-1.91813,0.472802
-0.563722,-0.851192,0.203553,-1.1174,-1.58074,-0.492392
-0.755266,-1.82062,-0.999581,-0.0478309,-0.0321209,1.41514
-0.892137,-0.537219,0.284753,-1.4618,-1.00318,-0.454614
0.996092,0.881281,-0.742346,0.105081,0.557987,1.30897
-1.45792,-2.6208,0.0441364,0.277998,0.274419,-0.0298179
2.07862,0.0862284,-0.996762,-0.723149,0.123165,1.38211
1.21643,2.70965,-0.242421,-0.402508,-0.913293,0.109141
-2.25296,1.22243,-0.826296,0.445094,-0.0357796,0.752867
-1.73765,1.66559,-0.913431,0.25002,-0.142134,0.913178
0.74348,0.689132,0.165193,1.4645,1.51085,-0.162333
-1.71069,0.845301,-0.995772,0.0903121,0.0928787,1.08809
-0.714877,-0.702562,0.0680627,-1.36889,-1.4235,-0.232008
-1.97881,1.91848,0.654415,0.493461,-0.525734,-0.630077
-0.76773,-2.87722,0.209153,0.146883,0.144004,-0.0819799
0.169978,1.41122,0.815627,-0.171367,0.497887,-0.741823
1.55784,1.97803,-0.855482,-0.392404,-0.372455,0.750346
-0.00703352,-1.01749,0.186363,-0.0368162,-1.86942,-0.444523
-1.35205,-2.41349,0.642367,0.319942,0.131314,-0.775506
-2.68941,1.27855,0.209276,0.794688,0.069047,-0.450356
0.662919,0.768981,-0.174147,1.38569,1.5841,0.506195
-1.03744,-1.72157,0.99995,0.0836871,-0.0429539,-1.30309
-0.000377119,-1.35639,-0.765355,-0.0335147,-0.94596,1.38984
0.883625,1.47172,0.959006,-0.24579,0.2734,-0.863945
-0.395332,-0.985836,0.347038,-0.721077,-1.62932,-0.796372
-1.62066,2.07216,0.776053,0.46317,-0.54206,-0.736166
1.00754,-0.594842,0.557807,1.33146,-0.785497,-0.777827
0.0105595,-1.09149,-0.417968,0.0596025,-1.60576,0.936827
-0.15127,1.00697,-0.190289,-0.221055,1.84917,0.704939
2.59124,-1.0633,0.598776,-0.365814,0.335518,-0.234463
2.60454,0.416424,-0.770351,-0.900554,0.0580884,1.00592
0.706733,1.62822,-0.974356,-0.0836442,0.0994011,1.30578
0.131898,2.59035,0.804679,-0.0332453,-0.883853,-0.348653
-0.311171,-2.75196,0.638646,0.138617,0.124337,-0.531357
-2.42991,-0.403161,0.886293,0.598768,0.0973607,-0.581807
-1.12604,0.256345,0.534536,-1.17157,0.22191,-0.762475
0.349021,2.00228,0.999473,-0.163134,-0.253511,-0.56135
0.0866785,-2.13198,0.991017,0.203295,0.185101,-0.951926
0.967207,0.875728,-0.718774,0.17579,0.603184,1.28125
0.0456293,2.73112,0.681836,-0.0195697,-0.931572,-0.321062
0.773405,-2.09194,0.973113,-0.135943,0.346195,-0.782399
-2.7248,0.865558,-0.512016,0.855941,0.12632,0.331571
1.95861,-1.91437,0.673932,-0.504422,0.525792,-0.473018
-1.74232,-1.29392,0.985403,0.166448,0.250254,-0.908522
0.698215,-2.75203,-0.543785,0.175503,0.541982,0.539819
0.840816,2.02643,-0.981013,-0.142001,-0.290403,1.15282
-0.425345,0.962573,0.319345,-0.927367,1.59507,-0.536204
-2.1309,2.08569,-0.190174,0.393074,-0.385984,0.0781231
-1.53423,0.0559435,0.885441,-0.273347,-0.0555096,-0.999565
-1.15093,0.201116,-0.555334,-1.32403,0.213767,0.970082
1.00651,-2.05564,0.957381,-0.233587,0.36527,-0.782772
0.479236,0.914693,0.253379,0.718956,1.75144,-0.215746
1.20819,-1.63069,0.999565,-0.178797,0.146866,-0.917502
1.3933,-1.16678,-0.983173,-0.276986,0.0791491,1.45478
2.1364,1.09734,0.915753,-0.465216,-0.117258,-0.983814
2.74946,0.162411,-0.656582,-0.946097,-0.00588176,0.896304
-0.74249,2.69724,-0.603232,0.140326,-0.615202,0.644182
-1.71797,1.23594,-0.993208,0.182646,0.0120018,1.02642
2.70663,-0.508402,-0.65691,-0.984712,-0.0835106,0.903306
1.51081,0.727335,0.946322,0.16133,0.403426,-1.75903
0.576037,-2.89069,0.319693,0.0213511,0.441339,-0.122256
-2.80483,0.436568,-0.54474,0.952416,0.150839,0.349505
0.763498,0.811749,-0.464431,1.15666,1.30416,0.815277
-1.97392,2.20857,0.272622,0.38629,-0.633575,-0.384726
-1.58457,1.47121,-0.986749,0.166987,-0.0348843,1.04053
0.0632109,1.56435,0.900733,-0.0978836,0.178567,-0.737172
-0.813035,2.84082,-0.296997,0.140568,-0.733374,0.298732
-2.62409,1.44435,-0.0965165,0.725973,0.0288478,-0.28597
1.16725,-0.282083,-0.601128,1.11017,-0.302106,1.11975
-2.74272,0.72518,-0.547246,0.901254,0.145288,0.35194
1.30997,-0.424405,0.782222,1.19002,-0.410318,-0.969583
1.81186,0.351912,0.988027,0.221169,0.112041,-1.50882
1.71623,0.756937,-0.99225,-0.451628,0.244617,1.40219
1.05133,0.185638,-0.361424,1.63992,0.228101,0.844789
-1.50572,-2.58087,0.154555,0.288511,0.259554,-0.156776
0.263799,1.39395,0.813685,-0.196763,0.547551,-0.756118
-2.65945,-1.38509,0.0542363,0.611415,0.150409,0.106917
0.460443,-1.57135,0.931955,0.136047,-0.513828,-1.43196
-0.501808,0.888641,0.201621,-1.08575,1.64092,-0.471539
0.0367465,1.35268,0.762639,-0.151875,0.574485,-0.737422
-0.155666,-0.999434,-0.151117,-0.355013,-1.95253,0.360967
-2.94876,0.450002,0.184143,0.927218,0.0910914,-0.130893
1.74515,2.3771,-0.315493,-0.450153,-0.661934,0.277056
1.91196,1.17074,0.970294,-0.322497,0.0193072,-1.19882
-0.230634,-2.85423,0.504293,0.116852,0.136865,-0.439115
0.776213,-0.933347,-0.618147,0.882771,-1.12904,1.18095
1.17649,-0.968774,-0.879457,0.0838537,-0.208146,1.43533
-1.56608,-0.0994089,0.902464,-0.287394,-0.0605095,-0.980226
1.6317,2.35153,-0.506576,-0.425111,-0.641453,0.367731
0.390715,2.5346,0.82541,-0.10217,-0.803672,-0.345931
-2.36609,0.711274,0.882301,0.659705,0.0308665,-0.783925
1.52579,-2.04934,-0.831874,-0.16316,0.487912,0.916382
-0.616496,-0.850751,0.314189,-1.14451,-1.47565,-0.623248
-0.162075,1.05737,-0.366856,-0.191139,1.8446,0.983758
0.0787709,-2.11007,-0.99376,0.111873,0.182146,1.26369
-0.929699,0.399268,0.153221,-1.49042,0.916547,-0.215442
2.7561,-0.299651,-0.635207,-0.98991,-0.0931234,0.845123
-1.94993,0.936689,0.986586,0.450549,0.0345538,-1.0504
0.521994,-0.855477,0.0656424,1.0841,-1.91075,-0.0960362
2.47192,0.226484,0.876022,-0.257639,-0.045691,-1.09892
-0.411724,-2.03453,0.997125,0.301838,-0.0352973,-1.32296
-0.998764,0.740336,-0.653684,-0.765426,0.675038,1.04636
-1.1984,0.0074598,-0.597897,-1.20145,0.0130422,1.07228
0.399908,1.20058,0.678534,-0.217929,0.871771,-0.829994
2.70905,-1.28495,0.0574725,-0.513599,0.282179,0.0524182
0.327395,1.00002,0.319023,0.391034,1.71368,-0.280106
-1.73766,-0.708109,0.992333,0.171816,0.182058,-0.892212
-2.45576,-1.72238,-0.0296538,0.518308,0.311142,0.108516
0.704858,-0.869197,-0.473255,1.01921,-1.29453,1.05981
-2.69277,0.572368,-0.658106,0.89975,0.144915,0.401644
0.788711,-1.43698,-0.932644,0.203376,-0.17315,1.30516
-2.80755,-0.424741,0.543362,0.758744,0.0705487,-0.256111
0.964244,-0.271391,0.0584271,1.9393,-0.618091,0.198222
-0.614507,-2.88578,-0.31077,0.123515,0.217795,0.537308
0.867819,-0.534765,-0.195794,1.56696,-1.07168,0.5502
2.46005,-0.93204,0.776033,-0.298527,0.322041,-0.346988
0.67007,-1.96735,-0.996927,0.0970639,0.355656,1.1751
1.56323,1.51236,-0.984556,-0.407863,-0.0514649,1.08047
1.35044,1.34078,-0.995284,-0.330214,0.102872,1.23165
-1.09354,-0.979357,-0.846734,-0.225621,-0.135065,1.31209
-0.344389,2.56931,-0.805728,0.132316,-0.397497,1.28251
-0.821555,0.722902,0.423966,-1.09827,1.19919,-0.718478
0.67351,1.29812,0.843225,-0.207074,0.708662,-0.882055
0.213354,-2.78434,-0.609866,0.210875,0.50047,0.718455
1.74474,-2.26403,0.513125,-0.536904,0.510571,-0.465522
2.00218,2.20884,-0.19286,-0.51443,-0.511726,0.283537
-2.42121,-0.257068,0.900518,0.612743,0.0792639,-0.595211
-1.18109,0.915995,0.862923,-0.0708943,0.370682,-1.19337
0.577205,-2.24717,-0.947379,0.129639,0.436252,1.04925
-2.64225,0.590746,0.706734,0.795714,0.0514901,-0.564106
-0.156655,-1.29287,0.716418,-0.0489385,-0.905214,-1.49517
-1.28667,-0.56742,-0.804637,-0.372641,-0.197965,1.33744
1.50089,-0.206415,0.874521,0.897389,-0.125831,-1.1888
-2.24222,1.23941,-0.827156,0.440757,-0.0403114,0.753482
1.71944,-0.133466,0.961333,0.472346,-0.0222993,-1.34638
-0.995854,0.585249,-0.534915,-1.03568,0.75085,0.896523
0.574336,1.27561,0.79921,-0.232747,0.788477,-0.876327
0.554952,-2.71574,0.635787,-0.0133073,0.427357,-0.428487
-0.247913,1.80539,0.984091,0.0706725,-0.164178,-0.790825
-2.20158,-0.965129,-0.914832,1.11722,0.194398,1.10895
-0.96751,-1.26387,0.912838,-0.287017,-0.165456,-1.37432
0.446616,1.36512,0.825991,-0.236499,0.649867,-0.818362
2.70038,0.593049,-0.644349,-0.884262,0.0445618,0.911246
2.85365,-0.233008,-0.504947,-0.979843,-0.11022,0.740171
0.454549,-1.00857,-0.448602,0.835656,-1.46893,1.02809
1.97378,1.94192,0.639359,-0.51127,-0.380303,-0.423245
1.12143,-1.58568,0.998326,-0.113018,0.0356665,-0.991102
-0.115288,2.25489,-0.966188,0.116517,-0.265359,1.50158
0.02174,1.27417,0.688066,-0.160454,0.73542,-0.713175
0.41071,-2.87075,-0.435922,0.199133,0.522911,0.517374
0.0589361,-1.27319,0.688283,0.0907987,-0.975962,-1.48273
1.69926,-2.46832,-0.0813835,-0.425422,0.392927,-0.144143
0.941568,1.09061,-0.829052,-0.0371808,0.457483,1.33332
-0.0276067,-1.8201,0.983723,0.211073,-0.213345,-1.37208
-1.02494,0.196694,-0.292207,-1.51423,0.321416,0.704678
-1.06059,2.05327,-0.950406,0.140683,-0.158175,1.22846
-0.198057,-2.00161,0.999935,0.28169,-0.0268511,-1.27779
0.967838,-1.42138,0.959884,0.0726631,-0.286156,-1.15355
-0.498977,1.01917,0.501368,-0.760773,1.31053,-0.712205
0.759455,1.11466,0.758902,-0.0203865,0.858214,-0.902813
2.92456,-0.152937,-0.371192,-0.943812,-0.122992,0.590217
1.22155,-0.67967,-0.798423,0.323905,-0.314879,1.38254
-0.286162,1.11917,-0.535036,-0.221315,1.77238,1.13305
1.15946,-2.70665,-0.328405,-0.0127362,0.509921,0.267755
1.00074,0.632384,0.57777,1.23287,1.04927,-0.784972
1.3728,-0.840711,-0.920721,-0.0254833,-0.127401,1.4568
0.384103,-2.45991,0.871881,0.0806017,0.409599,-0.588354
0.820221,2.36475,-0.864312,-0.158212,-0.428901,1.01977
-0.432768,1.46594,0.881859,0.11604,0.102855,-0.995547
-0.832911,-0.570301,0.137135,-1.47571,-1.16967,-0.284621
-1.84083,2.35,0.171663,0.345103,-0.675963,-0.322621
-0.224914,-2.59382,0.797327,0.170662,0.150111,-0.703271
-2.00164,-1.31236,-0.919323,1.06059,0.237346,1.10015
0.41353,1.49421,-0.893219,0.0873402,0.540564,1.45708
-2.30985,-1.91356,0.0309504,0.435245,0.370275,0.0443995
2.06569,0.182951,-0.997275,-0.694008,0.138985,1.38427
0.993261,0.84024,-0.71511,0.195883,0.601864,1.27799
1.56019,2.50021,-0.321024,-0.424068,-0.756676,0.230088
-1.76198,2.31092,-0.423243,0.303612,-0.464803,0.234388
1.11522,0.0836092,0.471902,1.93723,0.237857,-0.797079
2.502,-1.17913,0.64293,-0.358381,0.367792,-0.232416
0.0741129,1.1227,0.484391,-0.0875711,1.23239,-0.542347
-0.15555,1.1928,0.603847,-0.215324,0.924432,-0.685457
-0.709955,0.704247,-0.000139026,-1.30775,1.38044,-0.0472566
1.8672,-0.729272,0.99999,0.26927,-0.218843,-0.672044
-0.918853,1.23476,0.887468,0.0955062,0.227447,-1.19219
-2.65103,1.22451,0.391529,0.817719,0.0742225,-0.524823
-0.604708,1.92226,-0.999885,0.117095,-0.0541588,1.46653
1.79645,-0.270141,0.983047,0.402685,-0.0570647,-1.23026
-1.04309,1.18529,-0.907017,-0.21721,0.385957,1.25803
1.58612,0.918459,0.985931,0.0395783,0.363882,-1.73424
-1.38973,-2.12971,-0.839712,0.318221,0.335689,0.870796
-0.431951,-2.0283,0.997274,0.301381,-0.0368761,-1.3266
-1.89413,1.96096,0.687306,0.486367,-0.53488,-0.650287
0.527012,2.12934,-0.981082,-0.0569666,-0.266317,1.27026
-1.79912,1.15366,0.990539,0.4174,7.89456e-05,-1.1058
-2.27859,0.917626,0.889763,0.634091,0.0258451,-0.838654
1.09727,-0.0324141,-0.431202,1.55681,-0.0889971,0.931802
1.84156,-2.27116,0.382492,-0.53164,0.46623,-0.394777
-0.7735,-0.734722,-0.359425,-1.16074,-1.23251,0.71245
1.03309,2.80943,0.115139,-0.397339,-1.0324,-0.0695093
-0.418119,-1.01691,0.434889,-0.684304,-1.49679,-0.904076
0.0643299,-1.13652,0.507478,0.099557,-1.36182,-1.16244
2.5445,1.30433,0.511421,-0.680315,-0.254237,-0.41696
-2.08577,1.97137,0.49311,0.482943,-0.533528,-0.555571
-0.532031,1.01487,-0.520055,-0.439501,1.58109,1.03077
-2.71071,-1.28455,0.0258828,0.62796,0.133025,0.113854
-1.07875,-1.5463,-0.993412,0.0201232,0.051936,1.34048
0.552466,1.20113,0.735144,-0.226904,0.868011,-0.887069
-1.88473,0.363712,0.996755,0.298668,-0.0218554,-1.00733
2.94949,-0.145263,-0.302778,-0.919207,-0.131715,0.494525
2.97532,0.297341,0.140101,-0.790843,-0.18984,-0.0184514
-0.896964,0.943298,-0.71578,-0.565281,0.691317,1.12475
-1.51277,2.58337,0.112022,0.279352,-0.7405,-0.2318
-1.04676,0.705787,0.675321,-0.591971,0.681028,-1.0231
1.10091,-1.18432,0.923737,0.282695,-0.481184,-1.10608
-2.66193,1.08687,0.483636,0.823019,0.073405,-0.543157
1.63777,-1.47942,-0.978335,-0.478694,0.236192,1.37303
-0.978593,-0.502806,-0.43632,-1.26586,-0.697297,0.906802
-2.56673,1.31559,0.467021,0.797573,0.0491267,-0.533381
-0.043262,2.98942,-0.142956,-0.00853952,-0.929171,-0.0184158
1.23491,-2.47674,0.641006,-0.43625,0.533413,-0.510126
-0.617632,-0.788041,0.0497521,-1.20242,-1.5841,-0.163826
0.701049,2.8981,0.190526,-0.292923,-1.04307,-0.120642
0.800565,0.853272,0.557812,0.824178,1.24137,-0.692952
0.706175,0.710014,0.0529062,1.44213,1.55326,0.0566762
2.20339,-1.4164,-0.785093,-0.814907,0.0671103,1.0984
-1.28158,0.890026,-0.898154,-0.30263,0.341588,1.19517
0.598838,-1.26623,0.800523,0.316866,-0.812198,-1.35144
1.90064,-1.46738,0.916002,-0.34981,0.459022,-0.491175
0.438529,2.92724,0.280312,-0.161712,-1.01794,-0.178011
1.4946,0.310226,0.880771,0.715145,0.236028,-1.43314
1.239,2.64752,0.384576,-0.423674,-0.900268,-0.118014
