x,y,z,form0_x,form0_y,form0_z,form1_x,form1_y,form1_z,form2_x,form2_y,form2_z
-0.857908,0.509873,-0.0634328,0.875063,-0.429781,0.175539,0.179826,0.461453,-0.61444,1.83853,4.18422,11.9561
-0.0920107,-0.94078,-0.326294,0.386557,0.753644,1.06005,-2.81937,-3.55439,11.4148,-7.17451,2.2654,-4.90578
-0.229173,-0.919944,-0.318092,0.606365,0.623409,1.46055,-2.68887,-3.29542,11.759,-7.10779,2.82478,-3.39318
0.692292,-0.314891,0.649288,-0.597052,1.12222,-1.51113,3.37622,5.9096,-0.536475,5.18334,-7.47169,-9.58677
0.74725,0.658227,-0.0914019,-1.74704,-0.774002,-0.460045,0.293609,-1.25431,-12.4584,2.40295,-3.18273,-4.2842
-0.0581919,-0.438783,0.896707,-0.187004,1.20713,-0.229262,4.76729,9.81904,4.91072,6.84964,-5.22465,-1.93542
0.832081,-0.408125,-0.3756,-1.38248,0.267119,0.088732,-1.89459,-4.07171,-0.191902,-4.77529,-0.534611,-10.4394
0.84104,-0.171824,0.512961,-0.616391,1.23228,-1.5329,2.99113,5.0191,-3.00206,4.85918,-7.45718,-9.65248
0.899645,0.0833668,-0.428589,-2.13656,-1.94608,-0.18613,-2.6068,-6.14305,-6.26406,-4.55643,-1.03249,-9.37357
0.552994,-0.638159,0.535678,-0.632125,1.17658,-0.345354,2.18389,4.92669,3.36842,2.61885,-6.06413,-9.97924
0.261136,-0.030999,-0.964804,-0.561167,-1.22347,1.0559,-5.8887,-11.3322,-1.55023,-10.2285,4.83418,-3.0633
0.648064,-0.178559,-0.740358,-0.740032,-0.8786,0.619937,-4.43736,-8.92611,-1.80425,-8.35713,1.5345,-7.67288
0.520658,0.705044,-0.481486,-1.86041,-0.920517,-0.616709,-2.09553,-6.12915,-10.7287,-2.56141,0.933241,-1.44079
0.662485,-0.11507,0.740184,-0.179469,1.58215,-2.31013,4.38228,7.56965,-2.90991,7.5459,-7.4196,-7.53136
0.720085,-0.596197,-0.355003,-1.32794,0.185282,0.905853,-2.58827,-4.278,2.45674,-5.82673,-0.393376,-12.3601
0.438989,-0.897888,-0.0329489,-0.298507,1.24455,0.9962,-0.9853,-1.03784,7.6453,-4.16646,-1.38125,-10.2287
-0.613458,0.0775451,-0.785911,0.818302,-1.14463,0.96453,-4.98584,-8.1975,3.08277,-7.16212,6.91935,6.50439
0.109541,0.984996,0.133357,0.00643948,-1.12399,-2.01287,1.75294,2.02667,-11.5444,6.37273,-1.58593,5.29826
0.188671,-0.558141,-0.808011,-0.490947,-0.386831,1.23319,-5.56387,-9.48735,4.3519,-10.9642,3.94184,-5.47002
0.618334,-0.322284,-0.716795,-0.692255,-0.563558,0.771408,-4.44531,-8.61668,-0.433599,-8.65671,1.60619,-7.96694
-0.0807929,0.79444,0.601945,0.48027,-0.619852,-2.40078,4.86658,7.43501,-9.13585,10.2211,-3.10792,5.67092
-0.833307,-0.20802,-0.512179,0.325191,-0.0675847,1.16723,-3.69791,-5.30328,7.2288,-6.38127,6.38223,6.58855
-0.448899,0.16881,-0.877493,0.847206,-1.7607,0.505945,-5.27677,-9.22955,0.650823,-7.60867,6.98221,5.73832
0.888512,-0.411186,0.20365,-1.20307,0.492151,0.0555976,0.880104,1.4787,-0.398998,0.151128,-5.43595,-12.0956
0.684428,0.178074,-0.707,-1.4944,-1.75588,-0.00338174,-4.16881,-8.80157,-6.6817,-6.75748,1.20466,-6.27702
-0.0504673,-0.444479,-0.894367,0.0789865,-0.445283,1.09232,-6.05491,-9.90447,5.48922,-10.8103,5.62418,-2.10959
-0.564753,-0.493958,0.661105,1.56995,0.925179,-0.380178,3.16302,7.87722,8.79284,4.19258,-0.961433,3.18597
0.963127,0.173494,-0.205634,-2.16948,-1.9645,0.159164,-0.908954,-3.23415,-7.24371,-1.48401,-3.61354,-10.3122
-0.131159,-0.669708,0.73095,1.52706,3.55828,2.01463,3.34091,6.82692,7.40421,3.48764,-3.16841,-2.4344
0.868406,0.0875514,0.488063,-0.587811,1.05852,-1.59429,3.02951,4.49099,-5.90697,5.49291,-7.36366,-8.61829
0.0400215,-0.800443,-0.598072,-0.636655,0.398,0.779083,-3.83885,-5.9355,7.4297,-8.44033,2.75913,-4.24901
-0.555412,-0.0446205,-0.830377,0.797877,-0.787956,0.941902,-5.53157,-8.7358,4.27644,-8.23255,6.87543,5.21254
0.680099,-0.324718,-0.657286,-0.767982,-0.440852,0.665994,-4.14909,-8.08887,-0.41484,-8.22825,1.30901,-8.28293
0.914978,0.403357,-0.0108397,-1.57946,-0.622367,-0.197069,0.783433,-0.315737,-10.415,2.43189,-4.74661,-7.29054
0.520366,-0.805157,-0.284504,-0.744793,0.690373,1.18526,-2.63969,-3.79722,6.28966,-6.29382,-0.00151712,-10.696
0.683072,0.304243,0.663964,-0.282328,0.966044,-2.0784,4.38703,6.72181,-6.89708,8.58692,-7.12921,-5.56088
-0.557434,0.827939,-0.0615183,-0.255233,-1.43444,-1.28298,0.658475,0.126279,-5.90995,2.60078,2.59501,10.4918
-0.900179,0.42153,0.109499,1.03035,-0.249577,-0.0854724,1.05086,2.32459,0.405966,3.24116,3.48824,12.0313
0.952269,-0.206195,-0.225096,-1.90237,-0.842791,0.189071,-1.06084,-2.94906,-3.18486,-2.99897,-2.7575,-11.5923
-0.79536,-0.32788,0.509801,1.86037,0.257396,-0.801122,2.62089,6.51079,9.25022,3.29692,1.12792,5.9808
-0.0515415,0.924419,0.37788,0.268962,-0.973085,-2.31234,3.01292,4.59323,-11.1019,8.54224,-2.24378,6.39033
0.0485368,0.927145,0.371545,0.244218,-0.940866,-2.25437,2.94847,4.44263,-11.3733,8.50989,-2.57699,5.70433
0.640559,-0.542799,0.543189,-0.773917,1.04003,-0.542145,2.30979,4.7761,2.19192,2.8671,-6.52154,-10.5494
0.147899,0.967989,-0.202788,-0.225614,-1.20179,-1.35866,-0.213222,-2.48026,-11.1456,2.11721,0.710317,4.64353
0.459329,0.456766,-0.761828,-1.16099,-1.54952,0.179271,-4.15309,-9.29497,-8.25682,-6.55128,2.55848,-2.29809
-0.184088,0.749523,0.635867,0.53125,-0.634199,-2.3382,4.88929,7.5714,-8.364,10.1477,-2.85156,6.17601
-0.815195,-0.489902,-0.308955,0.491356,0.741169,0.696985,-2.52665,-2.308,9.81955,-4.97035,4.78214,5.70859
-0.870705,-0.307864,0.383525,1.69596,0.20407,-0.793914,1.86933,4.97216,9.74064,1.99893,2.52646,6.94524
0.0782526,-0.198698,0.976932,-0.670703,0.850057,-1.03357,5.42191,10.9759,1.52766,8.59041,-6.7406,-2.37707
-0.849706,-0.339365,0.403523,1.71714,0.195443,-0.793031,1.95512,5.1492,9.80911,2.10282,2.3562,6.74901
-0.139077,0.564875,0.813371,0.790604,-0.334235,-1.95306,5.3612,9.32514,-5.17623,10.6822,-3.96392,4.88568
-0.196046,0.119467,-0.97329,-0.295605,-1.62026,0.582573,-5.29404,-9.77549,-0.469698,-9.29007,6.55395,2.88825
0.406039,-0.890002,0.207435,-0.0761824,1.57524,0.792369,0.431536,1.45382,7.47893,-1.9505,-2.8451,-9.78978
-0.415182,-0.423117,-0.805355,0.887469,0.113221,1.23374,-5.881,-8.92524,7.72114,-10.0846,6.92898,1.66336
0.645125,-0.169631,0.745009,-0.249562,1.49904,-2.18006,4.24522,7.35845,-2.38534,7.17997,-7.4408,-7.85541
-0.266421,0.285846,0.920496,0.908359,0.341764,-1.3562,5.36926,10.754,-1.35122,10.4248,-4.67181,3.81585
