coeff_index,form0,form1,form2
0.0,-0.4550332053982994,0.16425282448824038,-0.25454440753458357
1.0,-0.0979340435922004,-0.12274963913435269,0.03607592961594543
2.0,-0.16563829074359404,0.1211592744161145,0.08985235830217321
3.0,0.18635890188001614,-0.18172056986508328,0.16688794952165703
4.0,1.1384478621534018,0.6669816912918791,-1.8573638293096113
5.0,-1.795252997247507,0.22078797724130525,3.129380689806206
6.0,0.07745089616025408,-0.03760018030969771,0.0164383963447423
7.0,-1.9309129124710718,0.21366733995445322,3.090221058878326
8.0,-1.310308952834844,-0.6683281456621908,1.5983853609562757
9.0,-2.1330684936597333,1.1280980264434626,-1.2126131135922786
10.0,-0.24119298191045122,0.2534274131425643,0.12162547505569173
11.0,-0.14604250938923358,-0.0014482254303932682,0.8472661434626643
12.0,-1.0328065964983495,0.3735165227305123,-0.6602848784661198
13.0,0.2520208127255191,-0.15767871501602979,0.013535197204958254
14.0,0.2559554096553769,-0.10589320997079243,0.21180045584135673
15.0,-0.18220476663742177,0.9987920129690923,-0.025880122521529336
16.0,-0.21279739289387264,0.1045077415742979,0.02024329826785011
17.0,0.214467850409065,-0.05964520847728378,-0.3016145495898634
18.0,-1.8182684016577249,1.0381213463929067,-1.0634750410439249
19.0,0.25975999165944397,-0.2542348349649735,0.34943729241994675
20.0,-0.1358386946656618,-0.06853039347358683,-0.0045307119643590455
21.0,0.20863538705059773,-0.06284365263323928,0.16075048294456643
22.0,1.8657976784059,-0.8042416037338674,1.179491239830096
23.0,0.6078993666232633,-0.32152954181953985,0.21295699951032954
24.0,-0.11730029462803541,-0.026509793555638664,-0.10152004542619977
25.0,0.18422465261109394,-0.42849300754971703,0.6042755420022284
26.0,-1.9929405262543207,1.1263597334085376,-1.1061582170353637
27.0,-0.16252315223167135,-0.12029859460774465,0.054156780168136055
28.0,-1.1152884782595012,0.5050206420997619,0.6450120705607805
29.0,0.9589076700861754,0.2861838774688268,-0.6826602575311046
30.0,0.6711946477481693,-0.3726910426543464,0.49254910273620256
31.0,-0.38142836149383197,-0.534907793824816,0.8009814828761649
32.0,-0.35303376542653364,0.12109913731333574,1.1971275964440546
33.0,0.10588754237043613,-0.05235795795498322,-0.06546974080837718
34.0,0.05939879499532869,-0.02517864864906646,-0.02149307715411995
35.0,-0.2095182568838026,-0.007809117576630113,-0.1633931277916785
36.0,-0.03446819727960977,-0.17800994187666186,-0.0028772086846638764
37.0,-0.1740412099333596,-0.12615843674582222,-0.13548928881294103
38.0,0.2735898742960802,-0.07717196004037842,0.06247453848683344
39.0,0.13532207878312016,-0.11891854115467144,0.10346049402000222
40.0,-0.07762862558757573,0.07358076832514039,0.021363776072965187
